"mutasi_id","pegawai_id","instansi_asal_id","instansi_tujuan_id","tanggal_mutasi","jenis_mutasi"
3869,14828,16,18,2019-02-23,Rotasi
3870,14839,30,46,1990-10-17,Alih Tugas
3871,14839,42,46,1996-07-08,Alih Tugas
3872,14839,10,46,1999-02-28,Rotasi
3873,14842,9,35,2021-06-16,Promosi
3874,14843,35,25,2023-09-03,Rotasi
3875,14847,10,33,2005-02-25,Rotasi
3876,14847,21,33,2010-04-22,Alih Tugas
3877,14847,25,33,2015-01-07,Promosi
3878,14848,6,28,2028-07-14,Promosi
3879,14864,8,15,2018-09-10,Rotasi
3880,14867,7,22,2004-11-10,Promosi
3881,14867,3,22,2009-03-15,Alih Tugas
3882,14867,28,22,2013-12-18,Alih Tugas
3883,14874,23,35,2026-10-16,Rotasi
3884,14884,28,41,2013-01-22,Rotasi
3885,14889,15,2,2017-02-19,Rotasi
3886,14905,26,24,2000-01-02,Rotasi
3887,14905,38,24,2004-04-22,Rotasi
3888,14905,44,24,2007-11-03,Rotasi
3889,14915,22,33,2027-06-02,Alih Tugas
3890,14918,29,39,1999-04-14,Rotasi
3891,14918,24,39,2004-07-20,Rotasi
3892,14918,7,39,2008-04-15,Rotasi
3893,14920,10,30,2019-10-12,Rotasi
3894,14922,30,2,2010-10-25,Rotasi
3895,14926,11,47,2012-11-17,Rotasi
3896,14926,13,47,2015-07-12,Promosi
3897,14933,25,1,2012-03-04,Promosi
3898,14933,10,1,2018-09-10,Rotasi
3899,14934,8,40,2011-02-23,Promosi
3900,14937,42,2,2020-10-15,Rotasi
3901,14950,28,30,2028-11-05,Promosi
3902,14958,11,6,1992-03-14,Rotasi
3903,14959,25,41,2018-06-13,Promosi
3904,14959,5,41,2022-01-09,Rotasi
3905,14962,19,8,2021-01-01,Rotasi
3906,14967,35,38,2018-11-03,Rotasi
3907,14976,31,22,2014-02-21,Rotasi
3908,14981,28,43,2021-07-06,Rotasi
3909,14987,15,39,1995-03-02,Promosi
3910,14989,22,21,2018-02-07,Rotasi
3911,14989,12,21,2021-05-01,Promosi
3912,15000,45,9,2028-05-23,Alih Tugas
3913,15001,30,26,2011-06-17,Rotasi
3914,15001,16,26,2016-11-20,Promosi
3915,15025,44,22,1999-05-28,Rotasi
3916,15025,6,22,2004-08-07,Rotasi
3917,15035,6,5,2017-05-07,Promosi
3918,15044,5,47,2022-03-05,Rotasi
3919,15045,20,26,2013-06-14,Rotasi
3920,15050,33,5,2003-02-01,Promosi
3921,15050,24,5,2009-09-23,Rotasi
3922,15053,20,12,2021-05-27,Rotasi
3923,15054,7,22,2019-06-18,Promosi
3924,15054,14,22,2023-04-20,Alih Tugas
3925,15058,12,3,2017-11-24,Alih Tugas
3926,15059,39,21,2026-01-02,Rotasi
3927,15063,11,43,2018-08-09,Rotasi
3928,15067,39,8,2011-09-05,Promosi
3929,15067,38,8,2016-07-11,Rotasi
3930,15069,18,13,2017-05-18,Alih Tugas
3931,15070,9,20,2018-06-14,Rotasi
3932,15070,11,20,2024-11-11,Promosi
3933,15081,19,26,2017-02-03,Alih Tugas
3934,15081,6,26,2022-03-07,Rotasi
3935,15092,46,35,2017-11-10,Rotasi
3936,15095,9,7,2018-01-26,Rotasi
3937,15095,16,7,2022-03-15,Promosi
3938,15097,11,17,2028-06-21,Rotasi
3939,15100,7,40,2009-01-20,Promosi
3940,15100,35,40,2014-11-05,Rotasi
3941,15104,37,11,1999-02-19,Rotasi
3942,15104,16,11,2002-07-17,Promosi
3943,15108,7,44,2005-10-21,Promosi
3944,15120,6,12,2012-01-11,Rotasi
3945,15125,38,32,2009-01-24,Rotasi
3946,15125,17,32,2015-03-16,Rotasi
3947,15125,1,32,2019-09-22,Rotasi
3948,15134,25,27,2028-09-02,Alih Tugas
3949,15135,42,28,2005-01-09,Alih Tugas
3950,15136,44,22,1995-08-02,Rotasi
3951,15136,33,22,2001-02-21,Rotasi
3952,15136,16,22,2006-05-19,Alih Tugas
3953,15161,32,30,2019-12-16,Rotasi
3954,15161,25,30,2022-06-11,Promosi
3955,15163,22,17,2004-10-03,Rotasi
3956,15163,15,17,2008-03-12,Rotasi
3957,15170,32,21,2011-07-15,Rotasi
3958,15177,22,30,2001-11-07,Alih Tugas
3959,15183,39,40,2026-01-01,Promosi
3960,15184,15,35,1999-06-11,Rotasi
3961,15184,11,35,2002-02-05,Promosi
3962,15184,45,35,2006-03-20,Alih Tugas
3963,15196,41,17,2015-01-04,Alih Tugas
3964,15203,33,39,2002-06-07,Promosi
3965,15203,16,39,2007-07-15,Promosi
3966,15203,20,39,2013-02-03,Rotasi
3967,15210,20,11,1993-09-07,Promosi
3968,15210,8,11,1999-03-09,Alih Tugas
3969,15210,23,11,2002-01-11,Rotasi
3970,15217,47,5,2009-07-07,Rotasi
3971,15217,29,5,2012-09-19,Rotasi
3972,15217,42,5,2018-08-19,Promosi
3973,15228,28,38,2005-09-12,Promosi
3974,15233,21,11,2010-03-25,Promosi
3975,15233,7,11,2014-06-16,Rotasi
3976,15234,42,40,2007-02-13,Alih Tugas
3977,15234,9,40,2013-12-03,Rotasi
3978,15234,18,40,2019-09-02,Rotasi
3979,15238,9,41,2009-10-22,Rotasi
3980,15238,23,41,2012-12-15,Promosi
3981,15238,4,41,2016-12-17,Alih Tugas
3982,15239,39,32,2013-10-17,Alih Tugas
3983,15243,24,3,2012-12-09,Alih Tugas
3984,15245,41,17,1991-07-13,Rotasi
3985,15245,31,17,1995-11-06,Alih Tugas
3986,15252,35,3,2021-02-26,Promosi
3987,15258,32,14,2019-01-24,Rotasi
3988,15261,5,11,2002-09-13,Rotasi
3989,15261,28,11,2005-07-13,Alih Tugas
3990,15268,4,37,2019-06-21,Promosi
3991,15274,2,15,2003-11-13,Rotasi
3992,15274,42,15,2008-11-23,Rotasi
3993,15274,34,15,2011-07-23,Promosi
3994,15286,22,12,2027-06-24,Rotasi
3995,15291,14,13,2016-12-03,Rotasi
3996,15296,25,47,2001-04-06,Rotasi
3997,15298,17,37,2018-05-11,Promosi
3998,15298,2,37,2024-05-18,Rotasi
3999,15299,40,7,2027-09-13,Rotasi
4000,15302,33,47,2009-03-05,Rotasi
4001,15306,40,24,2019-05-21,Promosi
4002,15306,40,24,2023-11-14,Promosi
4003,15314,18,8,1998-12-05,Alih Tugas
4004,15330,14,30,2025-03-02,Rotasi
4005,15331,11,15,2019-09-03,Promosi
4006,15331,25,15,2025-06-14,Rotasi
4007,15332,12,21,2024-09-19,Rotasi
4008,15337,25,33,2004-02-23,Alih Tugas
4009,15348,35,47,2021-02-17,Rotasi
4010,15351,16,2,2019-11-24,Promosi
4011,15354,30,46,2028-09-08,Alih Tugas
4012,15358,38,25,2017-12-23,Promosi
4013,15358,43,25,2021-01-04,Rotasi
4014,15361,23,25,2025-03-18,Rotasi
4015,15365,38,9,2027-04-12,Alih Tugas
4016,15367,32,30,2018-11-26,Alih Tugas
4017,15367,3,30,2022-08-17,Rotasi
4018,15378,9,19,2009-08-28,Promosi
4019,15378,21,19,2015-10-04,Alih Tugas
4020,15389,23,25,2026-06-27,Rotasi
4021,15391,38,21,2004-05-26,Rotasi
4022,15391,27,21,2010-11-28,Rotasi
4023,15397,23,47,2010-05-19,Rotasi
4024,15397,6,47,2016-11-13,Rotasi
4025,15405,12,44,2019-09-16,Rotasi
4026,15410,33,32,2018-09-21,Rotasi
4027,15413,34,24,2001-03-17,Rotasi
4028,15417,45,9,2017-02-01,Rotasi
4029,15417,2,9,2020-02-26,Alih Tugas
4030,15422,39,20,2015-06-13,Rotasi
4031,15426,26,47,2017-06-22,Rotasi
4032,15426,32,47,2021-09-08,Rotasi
4033,15427,2,15,2012-12-18,Promosi
4034,15427,41,15,2015-06-23,Rotasi
4035,15431,23,34,1994-02-19,Rotasi
4036,15433,47,46,2009-07-10,Alih Tugas
4037,15433,2,46,2015-05-09,Rotasi
4038,15433,29,46,2021-11-15,Promosi
4039,15436,9,24,1998-04-19,Rotasi
4040,15436,16,24,2001-10-03,Rotasi
4041,15447,7,20,2023-02-22,Rotasi
4042,15458,19,18,2015-04-01,Promosi
4043,15461,34,32,2021-12-21,Rotasi
4044,15463,13,46,2028-10-02,Promosi
4045,15469,42,18,2010-04-23,Promosi
4046,15469,11,18,2015-02-21,Rotasi
4047,15482,20,31,2013-03-21,Rotasi
4048,15482,7,31,2017-07-18,Alih Tugas
4049,15486,32,14,2027-03-24,Rotasi
4050,15487,34,11,2004-04-01,Rotasi
4051,15487,38,11,2009-07-12,Rotasi
4052,15501,12,47,2009-02-23,Promosi
4053,15505,30,11,1997-05-13,Rotasi
4054,15505,16,11,2001-03-22,Promosi
4055,15505,3,11,2006-10-26,Rotasi
4056,15507,31,19,2024-03-05,Rotasi
4057,15510,18,32,2009-04-23,Rotasi
4058,15520,19,24,1994-12-18,Promosi
4059,15520,33,24,1997-04-01,Rotasi
4060,15527,2,38,1996-07-12,Alih Tugas
4061,15527,34,38,2001-05-28,Rotasi
4062,15527,29,38,2005-09-07,Alih Tugas
4063,15532,18,14,2012-08-19,Rotasi
4064,15532,17,14,2018-05-08,Alih Tugas
4065,15541,38,30,2003-03-07,Promosi
4066,15541,42,30,2008-04-11,Alih Tugas
4067,15547,42,16,2011-04-01,Rotasi
4068,15547,15,16,2017-07-18,Rotasi
4069,15549,26,4,2018-04-23,Rotasi
4070,15549,36,4,2024-03-03,Promosi
4071,15550,43,8,2026-11-01,Alih Tugas
4072,15551,38,37,1995-05-17,Rotasi
4073,15551,4,37,2001-06-01,Rotasi
4074,15551,42,37,2006-07-22,Rotasi
4075,15572,7,22,2019-03-25,Rotasi
4076,15578,28,46,2007-03-20,Promosi
4077,15578,25,46,2012-09-28,Rotasi
4078,15578,22,46,2015-04-24,Rotasi
4079,15584,36,25,2009-08-11,Rotasi
4080,15590,23,36,2011-03-04,Rotasi
4081,15591,47,34,2025-09-02,Rotasi
4082,15592,10,31,2015-07-26,Rotasi
4083,15611,5,1,2019-06-23,Rotasi
4084,15627,21,14,2017-04-05,Rotasi
4085,15629,19,31,2029-07-09,Rotasi
4086,15630,25,22,2013-10-07,Promosi
4087,15642,35,32,2007-06-03,Promosi
4088,15647,44,26,2009-05-18,Promosi
4089,15662,24,22,2024-03-05,Rotasi
4090,15664,38,21,2017-11-02,Promosi
4091,15664,34,21,2023-06-14,Rotasi
4092,15665,23,30,2029-04-06,Rotasi
4093,15670,4,36,2003-06-02,Rotasi
4094,15676,1,8,2003-09-02,Rotasi
4095,15676,28,8,2008-12-16,Rotasi
4096,15676,41,8,2014-11-10,Rotasi
4097,15680,22,24,2025-11-27,Rotasi
4098,15686,28,40,2010-05-08,Rotasi
4099,15686,21,40,2014-12-05,Promosi
4100,15690,39,4,2017-09-11,Rotasi
4101,15690,7,4,2020-07-16,Promosi
4102,15692,7,36,2019-10-21,Rotasi
4103,15692,10,36,2023-05-03,Rotasi
4104,15695,39,31,1997-12-16,Rotasi
4105,15702,14,3,2017-12-16,Rotasi
4106,15703,38,26,2009-01-28,Promosi
4107,15703,17,26,2015-06-16,Alih Tugas
4108,15706,2,29,2006-11-03,Promosi
4109,15706,37,29,2011-12-13,Promosi
4110,15706,15,29,2017-10-14,Promosi
4111,15707,3,6,2004-10-23,Alih Tugas
4112,15707,17,6,2008-05-03,Rotasi
4113,15708,23,42,2006-06-28,Rotasi
4114,15708,45,42,2012-05-11,Rotasi
4115,15708,38,42,2018-01-25,Rotasi
4116,15712,24,3,2017-02-21,Rotasi
4117,15721,8,17,2008-06-23,Rotasi
4118,15722,5,17,2005-05-27,Promosi
4119,15727,31,5,2008-02-16,Rotasi
4120,15727,12,5,2013-09-06,Rotasi
4121,15730,42,1,2019-11-03,Alih Tugas
4122,15730,34,1,2024-01-07,Rotasi
4123,15740,42,30,2027-07-03,Rotasi
4124,15743,14,41,2012-11-17,Rotasi
4125,15743,4,41,2016-04-05,Rotasi
4126,15745,47,36,2004-05-08,Promosi
4127,15745,28,36,2010-06-11,Rotasi
4128,15746,9,25,2018-05-13,Promosi
4129,15746,33,25,2023-10-19,Rotasi
4130,15749,35,14,2023-07-06,Rotasi
4131,15753,22,5,2005-08-11,Alih Tugas
4132,15754,36,44,2015-07-20,Promosi
4133,15754,8,44,2019-08-18,Promosi
4134,15760,24,42,2015-01-13,Rotasi
4135,15760,33,42,2019-09-23,Rotasi
4136,15776,33,44,2026-10-27,Rotasi
4137,15778,21,4,2019-04-09,Alih Tugas
4138,15797,29,8,2027-04-26,Rotasi
4139,15798,15,7,2020-12-25,Promosi
4140,15800,4,37,2017-01-26,Rotasi
4141,15800,11,37,2022-08-07,Rotasi
4142,15802,41,22,2017-02-28,Rotasi
4143,15802,42,22,2021-05-21,Alih Tugas
4144,15810,35,33,2026-06-15,Rotasi
4145,15821,45,31,2027-03-07,Rotasi
4146,15823,35,13,2021-09-09,Rotasi
4147,15828,21,13,1994-05-10,Alih Tugas
4148,15828,47,13,1999-02-12,Rotasi
4149,15836,9,4,2018-05-18,Rotasi
4150,15836,1,4,2022-01-18,Alih Tugas
4151,15837,40,30,2027-12-26,Rotasi
4152,15841,16,37,2018-10-28,Rotasi
4153,15841,46,37,2023-07-03,Rotasi
4154,15842,41,6,2015-03-28,Rotasi
4155,15842,45,6,2020-03-27,Alih Tugas
4156,15849,27,25,2008-10-12,Rotasi
4157,15850,28,27,2015-02-24,Rotasi
4158,15852,37,5,2011-03-07,Alih Tugas
4159,15857,24,8,2017-05-18,Alih Tugas
4160,15859,29,38,2005-08-05,Promosi
4161,15859,43,38,2010-04-18,Rotasi
4162,15876,38,27,2019-04-01,Promosi
4163,15876,2,27,2025-02-20,Rotasi
4164,15877,8,22,2004-03-26,Rotasi
4165,15878,8,33,2013-11-08,Rotasi
4166,15879,36,34,2018-10-01,Rotasi
4167,15879,39,34,2022-01-01,Rotasi
4168,15880,47,32,2024-09-11,Rotasi
4169,15882,45,33,2009-07-10,Alih Tugas
4170,15893,9,28,2006-12-15,Promosi
4171,15895,13,5,1996-08-19,Promosi
4172,15895,17,5,2002-07-23,Rotasi
4173,15895,31,5,2007-01-23,Promosi
4174,15896,17,10,2028-08-26,Promosi
4175,15901,30,47,2019-10-14,Promosi
4176,15912,18,23,2020-06-06,Alih Tugas
4177,15913,31,38,2012-07-25,Rotasi
4178,15915,18,12,2016-07-14,Rotasi
4179,15915,28,12,2022-04-18,Rotasi
4180,15924,18,21,2017-04-13,Rotasi
4181,15924,14,21,2022-06-15,Rotasi
4182,15933,42,33,1995-10-15,Alih Tugas
4183,15933,26,33,1998-07-24,Alih Tugas
4184,15944,32,28,2017-12-05,Promosi
4185,15945,40,26,2016-02-08,Promosi
4186,15947,20,22,1993-12-09,Rotasi
4187,15960,30,39,2001-11-05,Rotasi
4188,15960,12,39,2006-01-26,Rotasi
4189,15966,21,10,2015-09-03,Promosi
4190,15966,38,10,2018-04-18,Rotasi
4191,15970,41,47,2006-03-25,Rotasi
4192,15970,41,47,2012-12-20,Rotasi
4193,15971,40,37,2012-03-06,Promosi
4194,15971,15,37,2018-01-09,Rotasi
4195,15972,4,44,2002-07-19,Rotasi
4196,15979,37,3,2008-05-27,Rotasi
4197,15979,44,3,2011-01-08,Rotasi
4198,15979,36,3,2014-11-18,Rotasi
4199,15986,17,29,2028-02-06,Rotasi
4200,15994,24,19,2005-03-03,Alih Tugas
4201,15994,46,19,2010-07-14,Rotasi
4202,16003,18,23,2017-08-14,Rotasi
4203,16003,47,23,2021-05-25,Alih Tugas
4204,16005,16,11,1998-03-14,Alih Tugas
4205,16005,14,11,2003-07-25,Promosi
4206,16009,12,47,2002-03-04,Promosi
4207,16009,29,47,2006-07-10,Alih Tugas
4208,16011,22,6,2029-05-03,Promosi
4209,16019,21,39,2023-09-09,Promosi
4210,16030,25,12,1997-08-26,Alih Tugas
4211,16030,9,12,2001-10-22,Promosi
4212,16045,9,3,2006-05-26,Alih Tugas
4213,16045,4,3,2009-10-05,Rotasi
4214,16045,28,3,2013-04-08,Rotasi
4215,16057,12,1,1993-09-06,Rotasi
4216,16057,28,1,1996-07-06,Alih Tugas
4217,16058,4,12,2020-07-08,Promosi
4218,16061,29,11,2008-12-26,Alih Tugas
4219,16061,43,11,2012-02-20,Rotasi
4220,16071,42,35,2028-06-20,Rotasi
4221,16079,26,36,2002-01-15,Promosi
4222,16079,20,36,2006-07-08,Rotasi
4223,16081,9,22,2029-04-23,Rotasi
4224,16092,33,28,2016-11-19,Rotasi
4225,16097,8,31,2001-12-25,Rotasi
4226,16097,6,31,2006-01-04,Rotasi
4227,16099,28,6,1997-09-04,Promosi
4228,16099,19,6,2001-03-12,Alih Tugas
4229,16100,3,18,2018-09-12,Rotasi
4230,16101,7,4,2000-02-28,Promosi
4231,16110,24,28,2022-09-22,Promosi
4232,16112,46,8,1994-12-05,Alih Tugas
4233,16112,7,8,1997-10-09,Promosi
4234,16116,22,28,2026-08-11,Rotasi
4235,16120,47,7,2016-11-26,Rotasi
4236,16133,37,31,2015-02-21,Rotasi
4237,16133,34,31,2021-07-01,Rotasi
4238,16143,18,5,1998-12-18,Promosi
4239,16143,15,5,2001-08-02,Rotasi
4240,16146,25,3,2018-04-17,Rotasi
4241,16152,37,42,2017-10-08,Promosi
4242,16163,29,21,2024-05-27,Promosi
4243,16182,15,44,1992-01-08,Rotasi
4244,16190,7,38,2022-10-27,Alih Tugas
4245,16194,40,42,2026-06-25,Rotasi
4246,16196,39,17,2008-11-13,Rotasi
4247,16196,14,17,2014-10-24,Rotasi
4248,16196,35,17,2017-06-05,Rotasi
4249,16200,25,5,2029-09-08,Alih Tugas
4250,16202,45,8,2029-09-26,Rotasi
4251,16203,9,4,2023-02-08,Rotasi
4252,16205,20,27,2023-12-12,Rotasi
4253,16206,37,30,2019-09-15,Rotasi
4254,16206,47,30,2025-09-20,Rotasi
4255,16212,47,38,2002-07-25,Rotasi
4256,16212,23,38,2008-12-27,Rotasi
4257,16212,28,38,2012-12-18,Rotasi
4258,16215,23,16,1996-09-07,Promosi
4259,16215,35,16,1999-04-23,Rotasi
4260,16215,21,16,2005-11-04,Alih Tugas
4261,16219,16,40,2026-04-02,Alih Tugas
4262,16224,30,36,2010-12-20,Alih Tugas
4263,16227,41,45,2008-03-20,Promosi
4264,16227,32,45,2014-11-28,Alih Tugas
4265,16227,13,45,2018-12-09,Alih Tugas
4266,16228,19,38,2020-10-05,Alih Tugas
4267,16232,15,13,2005-01-21,Promosi
4268,16232,42,13,2009-01-12,Rotasi
4269,16232,41,13,2015-07-17,Rotasi
4270,16233,15,43,2001-11-13,Rotasi
4271,16235,28,25,2015-08-07,Rotasi
4272,16235,6,25,2020-03-20,Promosi
4273,16241,2,3,2019-09-11,Promosi
4274,16241,42,3,2022-02-05,Rotasi
4275,16242,24,23,2014-06-24,Rotasi
4276,16242,10,23,2018-12-08,Alih Tugas
4277,16249,17,24,2024-07-26,Rotasi
4278,16252,29,8,2017-10-11,Rotasi
4279,16253,15,40,2018-05-20,Promosi
4280,16254,37,36,2002-04-26,Rotasi
4281,16259,29,16,2009-10-11,Rotasi
4282,16259,45,16,2012-12-08,Rotasi
4283,16259,10,16,2015-04-22,Rotasi
4284,16264,31,34,2017-01-07,Rotasi
4285,16264,38,34,2021-06-16,Promosi
4286,16265,34,6,2006-03-16,Alih Tugas
4287,16268,38,34,2017-03-13,Promosi
4288,16271,14,43,2009-11-28,Rotasi
4289,16271,11,43,2013-04-18,Promosi
4290,16271,17,43,2016-06-05,Alih Tugas
4291,16285,20,42,2025-01-18,Rotasi
4292,16294,30,14,2013-08-26,Alih Tugas
4293,16298,23,38,2022-11-20,Rotasi
4294,16326,19,27,2003-10-26,Rotasi
4295,16330,27,24,2029-03-01,Rotasi
4296,16334,30,25,2019-04-18,Promosi
4297,16343,1,3,2012-02-08,Rotasi
4298,16350,17,14,1995-09-26,Rotasi
4299,16352,41,34,2000-07-28,Promosi
4300,16352,27,34,2004-02-09,Promosi
4301,16352,32,34,2010-12-24,Promosi
4302,16354,31,16,2017-12-23,Rotasi
4303,16361,4,28,2025-05-14,Rotasi
4304,16367,27,29,2002-09-02,Rotasi
4305,16370,32,25,2025-02-07,Rotasi
4306,16371,39,19,2020-11-02,Promosi
4307,16375,35,13,2009-05-08,Rotasi
4308,16375,4,13,2014-06-19,Rotasi
4309,16375,41,13,2020-04-10,Rotasi
4310,16383,40,17,2019-03-25,Rotasi
4311,16383,6,17,2024-11-19,Rotasi
4312,16396,16,18,2015-04-24,Alih Tugas
4313,16396,2,18,2020-08-27,Promosi
4314,16400,47,13,2008-10-02,Promosi
4315,16403,47,12,2000-05-27,Rotasi
4316,16404,23,46,2017-08-04,Rotasi
4317,16404,17,46,2023-12-12,Rotasi
4318,16407,13,9,2025-02-21,Promosi
4319,16421,33,42,2023-07-13,Promosi
4320,16422,40,24,2000-12-20,Promosi
4321,16428,42,22,2026-06-07,Promosi
4322,16434,20,44,1997-01-23,Rotasi
4323,16434,43,44,2001-05-02,Rotasi
4324,16434,12,44,2007-01-06,Promosi
4325,16435,33,32,2028-04-08,Rotasi
4326,16436,10,28,2009-01-17,Rotasi
4327,16436,5,28,2015-08-07,Rotasi
4328,16436,4,28,2021-05-11,Alih Tugas
4329,16440,27,13,2013-12-17,Promosi
4330,16442,5,39,2006-05-13,Rotasi
4331,16443,42,8,2016-01-21,Alih Tugas
4332,16443,44,8,2022-12-27,Rotasi
4333,16444,32,40,2028-07-17,Rotasi
4334,16447,12,27,2024-07-16,Alih Tugas
4335,16448,38,12,2007-10-07,Rotasi
4336,16448,11,12,2011-12-15,Rotasi
4337,16448,41,12,2017-03-06,Rotasi
4338,16455,10,42,2016-12-03,Rotasi
4339,16468,30,43,2021-01-15,Alih Tugas
4340,16471,12,27,2026-05-19,Promosi
4341,16503,37,33,2016-01-19,Rotasi
4342,16503,4,33,2022-01-03,Promosi
4343,16505,37,23,2009-06-03,Rotasi
4344,16505,17,23,2013-06-03,Promosi
4345,16513,3,45,2023-02-04,Alih Tugas
4346,16528,41,31,2028-06-25,Rotasi
4347,16532,9,13,2002-05-16,Rotasi
4348,16532,5,13,2006-01-16,Rotasi
4349,16547,33,9,2027-10-14,Promosi
4350,16551,33,3,2024-12-05,Alih Tugas
4351,16568,39,37,2001-08-24,Alih Tugas
4352,16570,1,16,2010-09-06,Alih Tugas
4353,16575,35,8,2022-03-12,Promosi
4354,16590,29,10,1999-08-04,Promosi
4355,16590,17,10,2003-11-03,Promosi
4356,16590,13,10,2008-10-22,Rotasi
4357,16594,37,21,2004-01-09,Rotasi
4358,16594,18,21,2008-07-03,Rotasi
4359,16594,5,21,2011-11-08,Rotasi
4360,16597,36,43,2025-09-18,Rotasi
4361,16603,36,45,2006-01-18,Promosi
4362,16603,36,45,2012-05-10,Promosi
4363,16607,15,10,2016-04-12,Alih Tugas
4364,16609,21,33,2010-09-24,Alih Tugas
4365,16609,46,33,2014-08-26,Alih Tugas
4366,16614,15,41,2012-05-22,Alih Tugas
4367,16614,45,41,2017-05-02,Alih Tugas
4368,16618,40,27,2027-09-09,Rotasi
4369,16623,38,43,1995-08-04,Promosi
4370,16628,19,42,2029-07-15,Promosi
4371,16631,37,6,2001-10-27,Rotasi
4372,16632,2,26,2018-05-14,Rotasi
4373,16632,46,26,2021-06-21,Rotasi
4374,16635,13,9,1991-01-02,Alih Tugas
4375,16635,18,9,1996-06-03,Rotasi
4376,16635,47,9,2002-07-15,Promosi
4377,16644,3,21,2026-08-01,Rotasi
4378,16648,11,26,2028-09-05,Alih Tugas
4379,16652,36,16,1997-09-26,Promosi
4380,16656,26,14,2027-09-12,Alih Tugas
4381,16673,33,8,2020-03-01,Alih Tugas
4382,16677,1,14,2028-10-25,Rotasi
4383,16698,35,29,2006-04-21,Alih Tugas
4384,16698,47,29,2012-09-13,Alih Tugas
4385,16698,13,29,2016-10-05,Rotasi
4386,16727,43,31,2015-08-06,Rotasi
4387,16727,45,31,2019-12-19,Promosi
4388,16735,27,21,1997-11-09,Alih Tugas
4389,16752,45,23,2003-01-11,Rotasi
4390,16757,8,11,2019-08-06,Rotasi
4391,16764,17,13,2004-06-19,Rotasi
4392,16783,44,19,2019-07-06,Rotasi
4393,16783,14,19,2023-11-27,Rotasi
4394,16784,24,15,2027-01-23,Rotasi
4395,16796,23,44,2002-02-06,Promosi
4396,16796,4,44,2008-03-17,Rotasi
4397,16796,39,44,2011-01-27,Promosi
4398,16799,37,1,2020-06-24,Alih Tugas
4399,16802,19,10,2019-08-14,Promosi
4400,16802,24,10,2024-11-03,Rotasi
4401,16805,25,8,2019-03-14,Promosi
4402,16805,41,8,2025-02-06,Rotasi
4403,16806,42,19,2002-04-13,Rotasi
4404,16812,26,34,2021-02-04,Rotasi
4405,16814,33,18,2001-01-03,Promosi
4406,16814,29,18,2007-02-27,Alih Tugas
4407,16814,28,18,2010-03-10,Alih Tugas
4408,16823,47,34,2001-08-27,Rotasi
4409,16823,39,34,2004-12-04,Rotasi
4410,16833,10,34,2026-12-20,Rotasi
4411,16845,9,47,2029-06-09,Promosi
4412,16850,19,32,2025-10-23,Promosi
4413,16852,37,28,2008-04-20,Promosi
4414,16858,41,25,2018-05-25,Rotasi
4415,16858,22,25,2024-02-23,Rotasi
4416,16868,46,13,2019-12-06,Rotasi
4417,16870,5,1,2003-05-23,Promosi
4418,16870,3,1,2009-12-09,Promosi
4419,16870,19,1,2014-09-18,Promosi
4420,16871,21,20,2004-05-06,Alih Tugas
4421,16878,1,33,2029-03-26,Rotasi
4422,16879,7,39,2009-10-04,Rotasi
4423,16879,7,39,2015-01-09,Rotasi
4424,16883,44,36,2027-02-28,Rotasi
4425,16887,38,34,2026-05-26,Alih Tugas
4426,16907,33,5,2010-10-02,Rotasi
4427,16908,8,3,2019-09-05,Rotasi
4428,16910,10,1,1997-08-13,Alih Tugas
4429,16910,11,1,2001-11-11,Alih Tugas
4430,16915,45,17,2022-03-10,Promosi
4431,16917,36,27,2017-06-21,Rotasi
4432,16918,17,44,2003-03-16,Rotasi
4433,16920,7,42,2028-12-09,Promosi
4434,16923,16,14,2022-08-25,Rotasi
4435,16929,28,33,2012-02-07,Rotasi
4436,16948,33,9,2007-11-11,Rotasi
4437,16956,22,13,2018-11-02,Alih Tugas
4438,16956,4,13,2021-03-18,Promosi
4439,16959,32,39,2024-08-04,Rotasi
4440,16960,1,34,2022-12-09,Promosi
4441,16961,13,2,2017-03-26,Rotasi
4442,16961,21,2,2023-01-17,Rotasi
4443,16963,13,41,1998-03-03,Alih Tugas
4444,16963,3,41,2001-06-03,Promosi
4445,16963,12,41,2005-01-12,Rotasi
4446,16964,43,47,2005-07-21,Rotasi
4447,16964,21,47,2010-10-11,Rotasi
4448,16964,35,47,2013-05-06,Rotasi
4449,16973,38,2,2025-03-12,Rotasi
4450,16975,12,20,2012-10-06,Rotasi
4451,16984,1,19,2023-03-05,Rotasi
4452,16990,19,9,1997-03-24,Alih Tugas
4453,16990,42,9,2002-06-07,Rotasi
4454,16999,1,18,1991-09-06,Promosi
4455,16999,31,18,1996-03-27,Rotasi
4456,16999,36,18,1999-08-06,Promosi
4457,17007,20,21,2018-05-16,Rotasi
4458,17007,29,21,2022-10-12,Alih Tugas
4459,17009,3,25,2028-12-14,Alih Tugas
4460,17011,20,24,2018-11-10,Rotasi
4461,17011,20,24,2022-04-17,Rotasi
4462,17015,38,21,2010-01-24,Rotasi
4463,17016,20,34,2007-06-01,Rotasi
4464,17018,14,23,2010-08-22,Rotasi
4465,17028,22,4,2025-06-17,Rotasi
4466,17030,16,8,2025-06-19,Promosi
4467,17049,38,7,2025-02-12,Rotasi
4468,17051,31,39,2007-04-20,Rotasi
4469,17051,33,39,2010-06-08,Alih Tugas
4470,17051,43,39,2013-06-02,Promosi
4471,17056,44,16,2018-07-05,Promosi
