"cuti_id","pegawai_id","jenis_cuti","tanggal_mulai","tanggal_selesai","status"
52014,12782,Cuti Tahunan,2026-10-22,2026-11-03,Disetujui
52015,12783,Cuti Tahunan,2022-09-01,2022-09-12,Disetujui
52016,12783,Cuti Sakit,2023-02-23,2023-02-26,Disetujui
52017,12783,Cuti Tahunan,2024-04-11,2024-04-18,Disetujui
52018,12783,Cuti Tahunan,2025-05-02,2025-05-14,Disetujui
52019,12783,Cuti Tahunan,2026-10-09,2026-10-17,Disetujui
52020,12783,Cuti Alasan Penting,2026-03-02,2026-03-06,Disetujui
52021,12784,Cuti Alasan Penting,2022-09-02,2022-09-06,Disetujui
52022,12784,Cuti Sakit,2023-07-05,2023-07-06,Disetujui
52023,12784,Cuti Sakit,2024-09-25,2024-10-02,Disetujui
52024,12784,Cuti Alasan Penting,2024-11-19,2024-11-23,Disetujui
52025,12785,Cuti Sakit,2023-01-10,2023-01-14,Disetujui
52026,12785,Cuti Tahunan,2024-09-02,2024-09-09,Disetujui
52027,12785,Cuti Alasan Penting,2024-11-20,2024-11-24,Menunggu
52028,12785,Cuti Tahunan,2025-08-13,2025-08-17,Disetujui
52029,12785,Cuti Tahunan,2026-10-09,2026-10-13,Disetujui
52030,12786,Cuti Tahunan,2025-12-07,2025-12-12,Disetujui
52031,12786,Cuti Tahunan,2026-04-10,2026-04-21,Disetujui
52032,12787,Cuti Tahunan,2022-05-02,2022-05-11,Ditolak
52033,12787,Cuti Sakit,2023-11-16,2023-11-22,Disetujui
52034,12787,Cuti Tahunan,2024-06-07,2024-06-19,Disetujui
52035,12787,Cuti Tahunan,2025-08-08,2025-08-15,Disetujui
52036,12787,Cuti Tahunan,2026-01-23,2026-01-26,Disetujui
52037,12788,Cuti Tahunan,2023-04-05,2023-04-07,Menunggu
52038,12788,Cuti Tahunan,2023-05-07,2023-05-13,Disetujui
52039,12788,Cuti Tahunan,2024-01-21,2024-01-26,Menunggu
52040,12788,Cuti Tahunan,2025-03-19,2025-03-29,Disetujui
52041,12788,Cuti Melahirkan,2025-03-13,2025-06-11,Disetujui
52042,12788,Cuti Besar,2026-07-16,2026-08-15,Disetujui
52043,12789,Cuti Tahunan,2022-03-23,2022-04-03,Disetujui
52044,12789,Cuti Tahunan,2022-10-10,2022-10-16,Disetujui
52045,12789,Cuti Tahunan,2024-07-12,2024-07-16,Disetujui
52046,12789,Cuti Sakit,2024-08-19,2024-08-24,Disetujui
52047,12789,Cuti Tahunan,2026-09-14,2026-09-16,Disetujui
52048,12790,Cuti Tahunan,2022-02-06,2022-02-18,Disetujui
52049,12790,Cuti Tahunan,2022-12-13,2022-12-19,Ditolak
52050,12790,Cuti Alasan Penting,2023-02-11,2023-02-14,Disetujui
52051,12790,Cuti Alasan Penting,2025-07-21,2025-07-23,Disetujui
52052,12791,Cuti Tahunan,2022-12-13,2022-12-17,Disetujui
52053,12791,Cuti Tahunan,2022-06-01,2022-06-06,Disetujui
52054,12791,Cuti Tahunan,2023-06-18,2023-06-21,Disetujui
52055,12791,Cuti Sakit,2025-05-21,2025-05-24,Disetujui
52056,12791,Cuti Tahunan,2026-11-02,2026-11-06,Disetujui
52057,12792,Cuti Tahunan,2022-05-09,2022-05-18,Disetujui
52058,12792,Cuti Tahunan,2023-05-07,2023-05-10,Disetujui
52059,12792,Cuti Tahunan,2023-10-08,2023-10-17,Disetujui
52060,12792,Cuti Tahunan,2025-07-15,2025-07-17,Disetujui
52061,12792,Cuti Besar,2025-10-14,2025-11-09,Disetujui
52062,12792,Cuti Tahunan,2026-11-18,2026-11-20,Disetujui
52063,12793,Cuti Tahunan,2022-03-12,2022-03-16,Disetujui
52064,12793,Cuti Sakit,2022-03-05,2022-03-09,Disetujui
52065,12793,Cuti Tahunan,2023-05-09,2023-05-11,Disetujui
52066,12793,Cuti Alasan Penting,2024-08-04,2024-08-09,Disetujui
52067,12793,Cuti Tahunan,2025-08-24,2025-08-27,Disetujui
52068,12793,Cuti Sakit,2026-12-06,2026-12-11,Disetujui
52069,12794,Cuti Alasan Penting,2023-12-05,2023-12-08,Disetujui
52070,12794,Cuti Tahunan,2023-05-23,2023-05-27,Disetujui
52071,12794,Cuti Tahunan,2024-06-17,2024-06-21,Disetujui
52072,12794,Cuti Tahunan,2025-11-20,2025-12-02,Disetujui
52073,12794,Cuti Tahunan,2025-03-14,2025-03-24,Ditolak
52074,12794,Cuti Tahunan,2026-10-17,2026-10-19,Ditolak
52075,12795,Cuti Sakit,2024-04-11,2024-04-12,Disetujui
52076,12795,Cuti Sakit,2025-02-09,2025-02-14,Disetujui
52077,12795,Cuti Tahunan,2026-04-20,2026-04-24,Disetujui
52078,12796,Cuti Alasan Penting,2022-03-24,2022-03-28,Menunggu
52079,12796,Cuti Tahunan,2023-05-01,2023-05-03,Disetujui
52080,12796,Cuti Tahunan,2024-04-13,2024-04-19,Menunggu
52081,12796,Cuti Tahunan,2024-10-18,2024-10-28,Disetujui
52082,12796,Cuti Tahunan,2025-01-14,2025-01-19,Disetujui
52083,12797,Cuti Tahunan,2023-08-09,2023-08-14,Disetujui
52084,12797,Cuti Tahunan,2024-01-19,2024-01-29,Disetujui
52085,12797,Cuti Tahunan,2025-10-16,2025-10-21,Disetujui
52086,12797,Cuti Alasan Penting,2026-05-19,2026-05-23,Disetujui
52087,12797,Cuti Sakit,2026-12-14,2026-12-18,Disetujui
52088,12798,Cuti Tahunan,2022-02-16,2022-02-23,Disetujui
52089,12798,Cuti Tahunan,2023-05-22,2023-05-25,Disetujui
52090,12798,Cuti Sakit,2023-04-04,2023-04-05,Disetujui
52091,12798,Cuti Tahunan,2024-11-24,2024-12-03,Disetujui
52092,12798,Cuti Tahunan,2026-05-22,2026-05-24,Disetujui
52093,12799,Cuti Tahunan,2025-04-01,2025-04-09,Disetujui
52094,12800,Cuti Besar,2022-05-07,2022-05-29,Disetujui
52095,12800,Cuti Sakit,2023-06-25,2023-07-02,Disetujui
52096,12800,Cuti Besar,2023-07-22,2023-08-15,Disetujui
52097,12800,Cuti Besar,2025-10-06,2025-10-28,Disetujui
52098,12800,Cuti Sakit,2026-12-11,2026-12-17,Disetujui
52099,12801,Cuti Sakit,2022-05-04,2022-05-11,Disetujui
52100,12801,Cuti Tahunan,2024-02-15,2024-02-20,Menunggu
52101,12801,Cuti Alasan Penting,2024-09-19,2024-09-22,Disetujui
52102,12801,Cuti Tahunan,2025-07-23,2025-08-03,Disetujui
52103,12801,Cuti Tahunan,2025-03-04,2025-03-16,Disetujui
52104,12802,Cuti Sakit,2022-12-18,2022-12-21,Disetujui
52105,12802,Cuti Tahunan,2023-11-07,2023-11-17,Disetujui
52106,12802,Cuti Tahunan,2023-12-10,2023-12-13,Disetujui
52107,12802,Cuti Tahunan,2024-10-22,2024-10-24,Disetujui
52108,12802,Cuti Tahunan,2026-07-06,2026-07-12,Disetujui
52109,12804,Cuti Sakit,2022-10-07,2022-10-13,Disetujui
52110,12804,Cuti Alasan Penting,2023-09-06,2023-09-10,Disetujui
52111,12804,Cuti Tahunan,2024-12-04,2024-12-14,Disetujui
52112,12804,Cuti Alasan Penting,2024-04-08,2024-04-10,Disetujui
52113,12804,Cuti Sakit,2025-01-02,2025-01-05,Disetujui
52114,12804,Cuti Tahunan,2026-03-03,2026-03-07,Disetujui
52115,12805,Cuti Alasan Penting,2022-11-22,2022-11-24,Menunggu
52116,12805,Cuti Alasan Penting,2023-10-12,2023-10-17,Disetujui
52117,12805,Cuti Alasan Penting,2024-12-07,2024-12-12,Disetujui
52118,12805,Cuti Tahunan,2025-07-23,2025-08-03,Disetujui
52119,12805,Cuti Tahunan,2026-11-16,2026-11-24,Ditolak
52120,12805,Cuti Besar,2026-08-25,2026-09-24,Disetujui
52121,12806,Cuti Alasan Penting,2024-02-16,2024-02-20,Disetujui
52122,12806,Cuti Alasan Penting,2024-05-13,2024-05-18,Disetujui
52123,12806,Cuti Tahunan,2025-09-10,2025-09-13,Disetujui
52124,12806,Cuti Besar,2026-05-24,2026-06-18,Disetujui
52125,12807,Cuti Tahunan,2026-01-23,2026-02-02,Disetujui
52126,12807,Cuti Tahunan,2026-03-10,2026-03-18,Disetujui
52127,12808,Cuti Tahunan,2026-02-02,2026-02-06,Disetujui
52128,12809,Cuti Sakit,2022-02-02,2022-02-08,Disetujui
52129,12809,Cuti Alasan Penting,2022-04-20,2022-04-25,Disetujui
52130,12809,Cuti Besar,2023-11-01,2023-11-21,Disetujui
52131,12809,Cuti Tahunan,2024-03-21,2024-04-01,Disetujui
52132,12809,Cuti Besar,2025-05-20,2025-06-11,Disetujui
52133,12809,Cuti Tahunan,2026-09-09,2026-09-14,Disetujui
52134,12810,Cuti Tahunan,2026-08-11,2026-08-17,Ditolak
52135,12811,Cuti Tahunan,2023-03-24,2023-03-28,Disetujui
52136,12811,Cuti Tahunan,2023-04-02,2023-04-07,Disetujui
52137,12811,Cuti Sakit,2025-02-23,2025-02-27,Disetujui
52138,12812,Cuti Tahunan,2022-10-16,2022-10-18,Disetujui
52139,12812,Cuti Tahunan,2023-11-18,2023-11-28,Disetujui
52140,12812,Cuti Tahunan,2024-01-05,2024-01-11,Disetujui
52141,12812,Cuti Alasan Penting,2025-09-02,2025-09-07,Menunggu
52142,12812,Cuti Tahunan,2026-02-05,2026-02-15,Disetujui
52143,12813,Cuti Besar,2022-06-06,2022-07-06,Disetujui
52144,12813,Cuti Tahunan,2023-05-07,2023-05-12,Disetujui
52145,12813,Cuti Sakit,2024-10-17,2024-10-22,Disetujui
52146,12813,Cuti Sakit,2025-01-01,2025-01-08,Disetujui
52147,12813,Cuti Tahunan,2026-02-08,2026-02-15,Disetujui
52148,12814,Cuti Tahunan,2026-12-02,2026-12-07,Menunggu
52149,12814,Cuti Tahunan,2026-08-24,2026-08-26,Disetujui
52150,12815,Cuti Tahunan,2022-06-22,2022-06-29,Disetujui
52151,12815,Cuti Tahunan,2023-05-03,2023-05-06,Disetujui
52152,12815,Cuti Tahunan,2023-12-04,2023-12-12,Disetujui
52153,12815,Cuti Sakit,2024-08-24,2024-08-27,Disetujui
52154,12815,Cuti Sakit,2026-08-19,2026-08-21,Disetujui
52155,12816,Cuti Sakit,2022-07-03,2022-07-05,Disetujui
52156,12816,Cuti Sakit,2022-03-14,2022-03-19,Disetujui
52157,12816,Cuti Tahunan,2023-04-16,2023-04-18,Ditolak
52158,12816,Cuti Tahunan,2025-10-08,2025-10-16,Menunggu
52159,12817,Cuti Tahunan,2024-05-02,2024-05-12,Disetujui
52160,12817,Cuti Tahunan,2025-11-15,2025-11-19,Ditolak
52161,12818,Cuti Tahunan,2023-05-14,2023-05-20,Ditolak
52162,12818,Cuti Tahunan,2025-08-14,2025-08-26,Disetujui
52163,12819,Cuti Tahunan,2024-12-20,2024-12-23,Disetujui
52164,12819,Cuti Alasan Penting,2026-03-07,2026-03-09,Disetujui
52165,12820,Cuti Sakit,2024-07-22,2024-07-27,Disetujui
52166,12820,Cuti Sakit,2024-03-23,2024-03-25,Disetujui
52167,12820,Cuti Tahunan,2025-12-03,2025-12-07,Menunggu
52168,12820,Cuti Sakit,2026-06-03,2026-06-10,Disetujui
52169,12821,Cuti Sakit,2022-06-10,2022-06-11,Disetujui
52170,12821,Cuti Alasan Penting,2023-12-16,2023-12-21,Disetujui
52171,12821,Cuti Sakit,2023-04-13,2023-04-15,Disetujui
52172,12821,Cuti Sakit,2024-11-15,2024-11-18,Disetujui
52173,12821,Cuti Tahunan,2025-01-10,2025-01-16,Disetujui
52174,12822,Cuti Tahunan,2024-07-24,2024-08-02,Disetujui
52175,12822,Cuti Sakit,2024-08-22,2024-08-27,Menunggu
52176,12823,Cuti Tahunan,2024-11-23,2024-11-27,Disetujui
52177,12823,Cuti Sakit,2024-02-04,2024-02-10,Disetujui
52178,12824,Cuti Besar,2022-05-12,2022-06-03,Disetujui
52179,12824,Cuti Tahunan,2024-12-22,2025-01-01,Disetujui
52180,12824,Cuti Tahunan,2025-07-14,2025-07-16,Disetujui
52181,12824,Cuti Tahunan,2025-03-09,2025-03-13,Ditolak
52182,12824,Cuti Tahunan,2026-06-08,2026-06-15,Disetujui
52183,12825,Cuti Tahunan,2026-06-19,2026-06-25,Disetujui
52184,12826,Cuti Alasan Penting,2023-08-23,2023-08-26,Disetujui
52185,12826,Cuti Alasan Penting,2023-09-06,2023-09-11,Ditolak
52186,12826,Cuti Sakit,2025-02-05,2025-02-09,Disetujui
52187,12826,Cuti Tahunan,2026-02-06,2026-02-14,Menunggu
52188,12826,Cuti Alasan Penting,2026-04-11,2026-04-15,Disetujui
52189,12827,Cuti Sakit,2022-09-05,2022-09-06,Disetujui
52190,12827,Cuti Sakit,2023-12-08,2023-12-10,Disetujui
52191,12827,Cuti Sakit,2025-05-23,2025-05-25,Disetujui
52192,12827,Cuti Besar,2026-12-16,2027-01-09,Disetujui
52193,12828,Cuti Sakit,2022-01-10,2022-01-16,Disetujui
52194,12828,Cuti Tahunan,2023-05-11,2023-05-15,Disetujui
52195,12828,Cuti Tahunan,2024-09-05,2024-09-09,Disetujui
52196,12828,Cuti Tahunan,2025-07-04,2025-07-08,Disetujui
52197,12828,Cuti Alasan Penting,2025-05-18,2025-05-21,Disetujui
52198,12828,Cuti Sakit,2026-11-13,2026-11-18,Disetujui
52199,12829,Cuti Sakit,2026-08-13,2026-08-18,Disetujui
52200,12829,Cuti Tahunan,2026-04-06,2026-04-13,Disetujui
52201,12830,Cuti Tahunan,2022-03-16,2022-03-25,Disetujui
52202,12830,Cuti Sakit,2024-03-12,2024-03-19,Ditolak
52203,12830,Cuti Tahunan,2025-07-13,2025-07-16,Disetujui
52204,12831,Cuti Melahirkan,2023-06-06,2023-09-04,Disetujui
52205,12831,Cuti Tahunan,2024-12-13,2024-12-23,Disetujui
52206,12831,Cuti Alasan Penting,2024-05-12,2024-05-15,Disetujui
52207,12831,Cuti Melahirkan,2025-03-02,2025-05-31,Disetujui
52208,12831,Cuti Alasan Penting,2025-03-04,2025-03-06,Disetujui
52209,12832,Cuti Tahunan,2025-02-09,2025-02-14,Disetujui
52210,12832,Cuti Sakit,2026-01-03,2026-01-07,Ditolak
52211,12832,Cuti Tahunan,2026-08-15,2026-08-19,Disetujui
52212,12833,Cuti Tahunan,2022-11-21,2022-11-23,Disetujui
52213,12833,Cuti Sakit,2023-06-24,2023-07-01,Ditolak
52214,12833,Cuti Besar,2024-10-06,2024-10-29,Menunggu
52215,12833,Cuti Sakit,2025-12-05,2025-12-08,Disetujui
52216,12833,Cuti Tahunan,2026-01-01,2026-01-04,Disetujui
52217,12833,Cuti Tahunan,2026-10-19,2026-10-24,Disetujui
52218,12834,Cuti Besar,2022-10-20,2022-11-13,Disetujui
52219,12834,Cuti Sakit,2023-03-21,2023-03-27,Menunggu
52220,12834,Cuti Tahunan,2025-07-16,2025-07-27,Disetujui
52221,12835,Cuti Tahunan,2023-03-02,2023-03-06,Disetujui
52222,12835,Cuti Sakit,2024-06-04,2024-06-10,Ditolak
52223,12835,Cuti Tahunan,2025-03-17,2025-03-25,Menunggu
52224,12835,Cuti Besar,2025-08-18,2025-09-12,Disetujui
52225,12836,Cuti Tahunan,2022-08-08,2022-08-11,Disetujui
52226,12836,Cuti Besar,2023-01-09,2023-02-01,Ditolak
52227,12836,Cuti Tahunan,2024-10-05,2024-10-11,Disetujui
52228,12836,Cuti Alasan Penting,2025-03-19,2025-03-22,Disetujui
52229,12836,Cuti Sakit,2025-04-13,2025-04-19,Menunggu
52230,12837,Cuti Alasan Penting,2022-02-12,2022-02-17,Disetujui
52231,12837,Cuti Alasan Penting,2023-04-10,2023-04-13,Disetujui
52232,12837,Cuti Tahunan,2024-11-11,2024-11-22,Disetujui
52233,12837,Cuti Tahunan,2024-09-23,2024-10-03,Menunggu
52234,12837,Cuti Tahunan,2025-01-14,2025-01-23,Menunggu
52235,12838,Cuti Tahunan,2022-03-06,2022-03-12,Disetujui
52236,12838,Cuti Tahunan,2023-11-20,2023-11-29,Disetujui
52237,12838,Cuti Tahunan,2024-12-13,2024-12-19,Menunggu
52238,12838,Cuti Besar,2024-10-20,2024-11-18,Disetujui
52239,12839,Cuti Tahunan,2022-02-25,2022-03-03,Disetujui
52240,12839,Cuti Tahunan,2023-07-23,2023-07-25,Disetujui
52241,12839,Cuti Tahunan,2023-01-04,2023-01-07,Disetujui
52242,12839,Cuti Tahunan,2024-05-02,2024-05-08,Menunggu
52243,12839,Cuti Alasan Penting,2025-11-07,2025-11-11,Menunggu
52244,12839,Cuti Tahunan,2025-10-14,2025-10-23,Disetujui
52245,12839,Cuti Melahirkan,2026-12-05,2027-03-05,Ditolak
52246,12840,Cuti Tahunan,2022-08-22,2022-08-28,Menunggu
52247,12840,Cuti Sakit,2023-09-16,2023-09-21,Disetujui
52248,12840,Cuti Tahunan,2024-02-11,2024-02-18,Disetujui
52249,12840,Cuti Tahunan,2025-09-04,2025-09-12,Disetujui
52250,12840,Cuti Tahunan,2026-11-09,2026-11-13,Disetujui
52251,12841,Cuti Tahunan,2024-09-15,2024-09-27,Disetujui
52252,12841,Cuti Besar,2024-04-17,2024-05-09,Disetujui
52253,12841,Cuti Tahunan,2025-09-24,2025-09-26,Disetujui
52254,12841,Cuti Tahunan,2026-12-24,2026-12-27,Menunggu
52255,12841,Cuti Tahunan,2026-01-24,2026-02-01,Disetujui
52256,12842,Cuti Besar,2022-03-25,2022-04-18,Menunggu
52257,12842,Cuti Alasan Penting,2023-04-10,2023-04-15,Disetujui
52258,12842,Cuti Tahunan,2024-06-24,2024-07-05,Disetujui
52259,12842,Cuti Besar,2025-12-08,2025-12-31,Disetujui
52260,12842,Cuti Sakit,2026-03-06,2026-03-07,Disetujui
52261,12843,Cuti Tahunan,2023-09-12,2023-09-19,Disetujui
52262,12843,Cuti Alasan Penting,2024-03-17,2024-03-22,Disetujui
52263,12843,Cuti Tahunan,2026-07-07,2026-07-17,Disetujui
52264,12844,Cuti Tahunan,2023-07-08,2023-07-20,Disetujui
52265,12844,Cuti Alasan Penting,2026-06-03,2026-06-07,Disetujui
52266,12844,Cuti Tahunan,2026-06-12,2026-06-14,Disetujui
52267,12845,Cuti Tahunan,2023-06-07,2023-06-19,Menunggu
52268,12845,Cuti Tahunan,2023-01-06,2023-01-09,Menunggu
52269,12845,Cuti Tahunan,2024-01-07,2024-01-12,Disetujui
52270,12845,Cuti Tahunan,2026-07-14,2026-07-16,Disetujui
52271,12846,Cuti Sakit,2022-09-02,2022-09-09,Disetujui
52272,12846,Cuti Sakit,2024-05-09,2024-05-15,Disetujui
52273,12846,Cuti Sakit,2025-04-13,2025-04-15,Disetujui
52274,12846,Cuti Sakit,2026-01-07,2026-01-12,Disetujui
52275,12846,Cuti Sakit,2026-03-02,2026-03-09,Disetujui
52276,12847,Cuti Alasan Penting,2023-05-18,2023-05-22,Disetujui
52277,12847,Cuti Tahunan,2024-11-13,2024-11-15,Disetujui
52278,12847,Cuti Tahunan,2025-06-24,2025-07-02,Disetujui
52279,12847,Cuti Tahunan,2025-10-14,2025-10-25,Disetujui
52280,12847,Cuti Tahunan,2026-07-11,2026-07-13,Disetujui
52281,12847,Cuti Tahunan,2026-11-20,2026-11-22,Disetujui
52282,12848,Cuti Tahunan,2024-06-13,2024-06-21,Disetujui
52283,12848,Cuti Tahunan,2025-08-21,2025-08-26,Disetujui
52284,12848,Cuti Tahunan,2025-05-05,2025-05-14,Disetujui
52285,12848,Cuti Tahunan,2026-06-20,2026-06-23,Disetujui
52286,12849,Cuti Tahunan,2024-07-18,2024-07-24,Disetujui
52287,12850,Cuti Alasan Penting,2022-04-02,2022-04-06,Disetujui
52288,12850,Cuti Tahunan,2025-01-21,2025-01-27,Disetujui
52289,12850,Cuti Tahunan,2026-05-15,2026-05-25,Disetujui
52290,12851,Cuti Tahunan,2022-01-09,2022-01-20,Menunggu
52291,12851,Cuti Tahunan,2024-02-10,2024-02-13,Disetujui
52292,12851,Cuti Tahunan,2024-08-01,2024-08-06,Menunggu
52293,12851,Cuti Besar,2025-10-03,2025-10-29,Disetujui
52294,12851,Cuti Sakit,2026-07-09,2026-07-10,Disetujui
52295,12852,Cuti Sakit,2023-04-23,2023-04-26,Disetujui
52296,12852,Cuti Alasan Penting,2024-01-14,2024-01-16,Ditolak
52297,12852,Cuti Alasan Penting,2025-08-05,2025-08-09,Disetujui
52298,12852,Cuti Alasan Penting,2026-05-22,2026-05-25,Disetujui
52299,12853,Cuti Alasan Penting,2022-12-16,2022-12-19,Disetujui
52300,12853,Cuti Tahunan,2024-02-03,2024-02-07,Disetujui
52301,12853,Cuti Sakit,2024-11-03,2024-11-06,Disetujui
52302,12853,Cuti Tahunan,2026-03-25,2026-03-31,Disetujui
52303,12853,Cuti Tahunan,2026-07-15,2026-07-20,Disetujui
52304,12854,Cuti Tahunan,2025-11-18,2025-11-30,Disetujui
52305,12854,Cuti Tahunan,2026-07-12,2026-07-19,Disetujui
52306,12854,Cuti Alasan Penting,2026-12-21,2026-12-25,Disetujui
52307,12855,Cuti Sakit,2023-10-08,2023-10-11,Disetujui
52308,12855,Cuti Tahunan,2025-12-21,2026-01-02,Disetujui
52309,12855,Cuti Tahunan,2025-01-23,2025-01-27,Disetujui
52310,12855,Cuti Tahunan,2026-01-17,2026-01-19,Menunggu
52311,12856,Cuti Tahunan,2026-05-15,2026-05-22,Disetujui
52312,12857,Cuti Tahunan,2022-02-11,2022-02-20,Disetujui
52313,12857,Cuti Alasan Penting,2025-06-01,2025-06-04,Disetujui
52314,12857,Cuti Tahunan,2025-10-14,2025-10-19,Disetujui
52315,12857,Cuti Sakit,2026-04-12,2026-04-19,Disetujui
52316,12857,Cuti Alasan Penting,2026-07-23,2026-07-26,Disetujui
52317,12858,Cuti Tahunan,2022-07-02,2022-07-14,Ditolak
52318,12858,Cuti Alasan Penting,2022-06-17,2022-06-22,Disetujui
52319,12858,Cuti Tahunan,2023-10-19,2023-10-22,Disetujui
52320,12858,Cuti Tahunan,2026-09-01,2026-09-07,Disetujui
52321,12859,Cuti Melahirkan,2023-11-18,2024-02-16,Disetujui
52322,12859,Cuti Sakit,2025-12-12,2025-12-14,Disetujui
52323,12859,Cuti Tahunan,2025-08-10,2025-08-13,Disetujui
52324,12859,Cuti Melahirkan,2026-02-11,2026-05-12,Disetujui
52325,12860,Cuti Melahirkan,2022-09-24,2022-12-23,Disetujui
52326,12860,Cuti Tahunan,2024-10-13,2024-10-23,Menunggu
52327,12860,Cuti Alasan Penting,2025-09-13,2025-09-17,Disetujui
52328,12860,Cuti Sakit,2026-06-16,2026-06-18,Disetujui
52329,12861,Cuti Tahunan,2023-09-24,2023-10-03,Disetujui
52330,12861,Cuti Sakit,2024-07-04,2024-07-07,Disetujui
52331,12861,Cuti Tahunan,2025-07-01,2025-07-08,Disetujui
52332,12861,Cuti Alasan Penting,2025-10-12,2025-10-15,Disetujui
52333,12861,Cuti Alasan Penting,2026-09-04,2026-09-08,Disetujui
52334,12862,Cuti Tahunan,2024-03-03,2024-03-11,Disetujui
52335,12862,Cuti Sakit,2025-10-16,2025-10-19,Disetujui
52336,12862,Cuti Tahunan,2026-02-06,2026-02-16,Disetujui
52337,12863,Cuti Sakit,2023-09-25,2023-09-28,Disetujui
52338,12863,Cuti Tahunan,2023-12-25,2023-12-28,Disetujui
52339,12863,Cuti Tahunan,2025-09-14,2025-09-20,Disetujui
52340,12863,Cuti Tahunan,2025-10-08,2025-10-18,Disetujui
52341,12863,Cuti Tahunan,2026-11-04,2026-11-07,Disetujui
52342,12864,Cuti Tahunan,2022-08-18,2022-08-29,Disetujui
52343,12864,Cuti Tahunan,2023-01-18,2023-01-29,Disetujui
52344,12864,Cuti Sakit,2023-11-21,2023-11-26,Disetujui
52345,12864,Cuti Tahunan,2024-01-25,2024-01-31,Ditolak
52346,12864,Cuti Sakit,2025-02-22,2025-02-27,Ditolak
52347,12864,Cuti Tahunan,2026-12-18,2026-12-24,Menunggu
52348,12865,Cuti Sakit,2022-12-04,2022-12-06,Disetujui
52349,12865,Cuti Sakit,2023-01-09,2023-01-12,Disetujui
52350,12865,Cuti Alasan Penting,2024-09-25,2024-09-29,Disetujui
52351,12865,Cuti Tahunan,2024-04-04,2024-04-11,Disetujui
52352,12865,Cuti Besar,2025-02-06,2025-03-01,Menunggu
52353,12865,Cuti Alasan Penting,2025-07-10,2025-07-12,Ditolak
52354,12866,Cuti Tahunan,2023-09-08,2023-09-20,Disetujui
52355,12866,Cuti Besar,2024-12-16,2025-01-07,Menunggu
52356,12866,Cuti Tahunan,2025-04-07,2025-04-14,Menunggu
52357,12866,Cuti Tahunan,2025-05-05,2025-05-11,Ditolak
52358,12867,Cuti Tahunan,2022-04-10,2022-04-21,Disetujui
52359,12867,Cuti Tahunan,2023-02-21,2023-03-05,Ditolak
52360,12867,Cuti Tahunan,2023-01-08,2023-01-13,Disetujui
52361,12867,Cuti Sakit,2024-11-04,2024-11-10,Disetujui
52362,12867,Cuti Tahunan,2026-01-23,2026-01-25,Disetujui
52363,12868,Cuti Besar,2022-06-05,2022-07-02,Disetujui
52364,12868,Cuti Tahunan,2024-10-09,2024-10-13,Disetujui
52365,12868,Cuti Tahunan,2026-01-04,2026-01-10,Disetujui
52366,12869,Cuti Tahunan,2024-12-23,2025-01-02,Disetujui
52367,12869,Cuti Tahunan,2026-10-21,2026-10-23,Menunggu
52368,12869,Cuti Tahunan,2026-06-02,2026-06-07,Disetujui
52369,12870,Cuti Tahunan,2023-03-02,2023-03-04,Disetujui
52370,12870,Cuti Tahunan,2024-10-07,2024-10-12,Disetujui
52371,12870,Cuti Besar,2025-11-22,2025-12-19,Disetujui
52372,12870,Cuti Sakit,2026-02-23,2026-02-27,Disetujui
52373,12871,Cuti Tahunan,2022-06-17,2022-06-23,Disetujui
52374,12871,Cuti Tahunan,2022-12-17,2022-12-24,Disetujui
52375,12871,Cuti Tahunan,2023-09-19,2023-09-22,Disetujui
52376,12871,Cuti Sakit,2025-11-07,2025-11-14,Disetujui
52377,12871,Cuti Tahunan,2026-02-03,2026-02-14,Disetujui
52378,12871,Cuti Sakit,2026-07-08,2026-07-12,Menunggu
52379,12872,Cuti Melahirkan,2023-07-05,2023-10-03,Disetujui
52380,12872,Cuti Besar,2026-03-19,2026-04-11,Disetujui
52381,12872,Cuti Tahunan,2026-03-09,2026-03-14,Disetujui
52382,12873,Cuti Tahunan,2022-04-02,2022-04-07,Disetujui
52383,12873,Cuti Tahunan,2023-09-24,2023-09-28,Disetujui
52384,12873,Cuti Tahunan,2023-07-23,2023-07-31,Disetujui
52385,12873,Cuti Tahunan,2024-04-24,2024-05-03,Disetujui
52386,12873,Cuti Alasan Penting,2025-07-20,2025-07-23,Disetujui
52387,12873,Cuti Besar,2026-01-17,2026-02-14,Ditolak
52388,12874,Cuti Alasan Penting,2022-02-23,2022-02-27,Ditolak
52389,12874,Cuti Tahunan,2023-03-14,2023-03-16,Ditolak
52390,12874,Cuti Tahunan,2023-03-18,2023-03-26,Disetujui
52391,12874,Cuti Besar,2024-05-09,2024-06-08,Disetujui
52392,12874,Cuti Alasan Penting,2025-09-12,2025-09-17,Ditolak
52393,12874,Cuti Tahunan,2025-03-15,2025-03-20,Disetujui
52394,12874,Cuti Sakit,2026-04-16,2026-04-19,Disetujui
52395,12875,Cuti Tahunan,2025-01-24,2025-02-03,Disetujui
52396,12875,Cuti Tahunan,2025-10-14,2025-10-21,Menunggu
52397,12875,Cuti Tahunan,2026-10-19,2026-10-27,Disetujui
52398,12876,Cuti Sakit,2023-08-07,2023-08-14,Disetujui
52399,12876,Cuti Sakit,2024-02-20,2024-02-23,Disetujui
52400,12876,Cuti Tahunan,2024-08-21,2024-08-24,Disetujui
52401,12876,Cuti Tahunan,2025-05-14,2025-05-18,Disetujui
