"riwayat_jabatan_id","pegawai_id","jabatan_id","instansi_id","tanggal_mulai","tanggal_selesai"
101279,10901,17,24,2022-02-14,
101280,10902,20,15,2017-02-07,2021-02-07
101281,10902,15,15,2021-02-07,
101282,10903,22,15,2024-08-04,
101283,10904,8,28,2022-05-07,
101284,10905,6,12,2018-08-05,2022-08-05
101285,10905,20,12,2022-08-05,
101286,10906,9,13,2022-10-05,
101287,10907,9,18,2024-04-07,
101288,10908,5,11,2008-02-17,2014-02-17
101289,10908,1,11,2014-02-17,2020-02-17
101290,10908,16,11,2020-02-17,
101291,10909,13,13,2025-10-27,
101292,10910,13,26,2024-08-07,
101293,10911,2,9,1997-06-21,2004-06-21
101294,10911,20,9,2004-06-21,2011-06-21
101295,10911,3,9,2011-06-21,2018-06-21
101296,10911,9,9,2018-06-21,
101297,10912,18,9,2006-01-03,2011-01-03
101298,10912,23,9,2011-01-03,2016-01-03
101299,10912,7,9,2016-01-03,2021-01-03
101300,10912,8,9,2021-01-03,
101301,10913,20,10,2021-03-22,2023-03-22
101302,10913,5,10,2023-03-22,
101303,10914,6,1,2012-09-12,2016-09-12
101304,10914,3,1,2016-09-12,2020-09-12
101305,10914,1,1,2020-09-12,
101306,10915,3,22,2009-07-24,2014-07-24
101307,10915,20,22,2014-07-24,2019-07-24
101308,10915,1,22,2019-07-24,
101309,10916,8,22,2002-10-01,2008-10-01
101310,10916,9,22,2008-10-01,2014-10-01
101311,10916,12,22,2014-10-01,2020-10-01
101312,10916,14,22,2020-10-01,
101313,10917,1,34,2025-12-19,
101314,10918,10,18,2024-09-02,
101315,10919,10,9,2005-11-17,2010-11-17
101316,10919,21,9,2010-11-17,2015-11-17
101317,10919,19,9,2015-11-17,2020-11-17
101318,10919,12,9,2020-11-17,
101319,10920,20,33,2019-07-19,2022-07-19
101320,10920,1,33,2022-07-19,
101321,10921,14,27,2026-03-03,
101322,10922,6,13,2022-07-19,
101323,10923,20,28,2025-06-23,
101324,10924,1,30,2023-02-24,
101325,10925,6,34,2020-10-03,2023-10-03
101326,10925,23,34,2023-10-03,
101327,10926,6,42,2023-05-03,
101328,10927,16,24,2015-12-26,2018-12-26
101329,10927,5,24,2018-12-26,2021-12-26
101330,10927,19,24,2021-12-26,
101331,10928,10,8,2024-10-14,
101332,10929,23,26,2020-07-25,2023-07-25
101333,10929,17,26,2023-07-25,
101334,10930,18,21,2025-01-22,
101335,10931,21,35,2026-06-27,
101336,10932,2,18,2013-07-05,2017-07-05
101337,10932,18,18,2017-07-05,2021-07-05
101338,10932,4,18,2021-07-05,
101339,10933,15,44,2025-10-19,
101340,10934,14,45,2020-11-05,2023-11-05
101341,10934,11,45,2023-11-05,
101342,10935,16,10,2018-10-04,2022-10-04
101343,10935,15,10,2022-10-04,
101344,10936,7,12,2025-09-10,
101345,10937,3,6,2007-10-22,2013-10-22
101346,10937,1,6,2013-10-22,2019-10-22
101347,10937,9,6,2019-10-22,
101348,10938,7,28,2013-11-23,2017-11-23
101349,10938,11,28,2017-11-23,2021-11-23
101350,10938,17,28,2021-11-23,
101351,10939,2,4,2025-04-06,
101352,10940,4,40,2020-01-01,2023-01-01
101353,10940,14,40,2023-01-01,
101354,10941,18,45,2018-06-05,2022-06-05
101355,10941,6,45,2022-06-05,
101356,10942,16,3,2015-12-22,2018-12-22
101357,10942,21,3,2018-12-22,2021-12-22
101358,10942,4,3,2021-12-22,
101359,10943,2,38,2021-11-08,2023-11-08
101360,10943,13,38,2023-11-08,
101361,10944,17,46,2012-01-06,2016-01-06
101362,10944,21,46,2016-01-06,2020-01-06
101363,10944,4,46,2020-01-06,
101364,10945,10,11,2021-01-16,2023-01-16
101365,10945,23,11,2023-01-16,
101366,10946,16,10,2013-06-16,2017-06-16
101367,10946,11,10,2017-06-16,2021-06-16
101368,10946,20,10,2021-06-16,
101369,10947,20,4,2005-03-26,2010-03-26
101370,10947,8,4,2010-03-26,2015-03-26
101371,10947,15,4,2015-03-26,2020-03-26
101372,10947,23,4,2020-03-26,
101373,10948,22,25,2022-03-15,
101374,10949,11,31,2018-05-12,2022-05-12
101375,10949,1,31,2022-05-12,
101376,10950,22,33,1993-11-18,2001-11-18
101377,10950,8,33,2001-11-18,2009-11-18
101378,10950,20,33,2009-11-18,2017-11-18
101379,10950,4,33,2017-11-18,
101380,10951,14,3,2017-05-02,2021-05-02
101381,10951,17,3,2021-05-02,
101382,10952,11,6,2012-10-17,2016-10-17
101383,10952,6,6,2016-10-17,2020-10-17
101384,10952,12,6,2020-10-17,
101385,10953,21,4,2017-04-10,2021-04-10
101386,10953,1,4,2021-04-10,
101387,10954,13,27,2010-09-20,2015-09-20
101388,10954,18,27,2015-09-20,2020-09-20
101389,10954,9,27,2020-09-20,
101390,10955,21,9,2024-03-14,
101391,10956,13,13,2013-02-19,2017-02-19
101392,10956,1,13,2017-02-19,2021-02-19
101393,10956,18,13,2021-02-19,
101394,10957,10,13,2025-02-09,
101395,10958,20,26,2006-10-27,2011-10-27
101396,10958,5,26,2011-10-27,2016-10-27
101397,10958,19,26,2016-10-27,2021-10-27
101398,10958,4,26,2021-10-27,
101399,10959,17,12,2026-05-07,
101400,10960,11,40,2017-08-06,2021-08-06
101401,10960,16,40,2021-08-06,
101402,10961,21,27,2019-04-10,2022-04-10
101403,10961,8,27,2022-04-10,
101404,10962,10,38,2023-09-03,
101405,10963,23,32,2015-04-01,2018-04-01
101406,10963,16,32,2018-04-01,2021-04-01
101407,10963,17,32,2021-04-01,
101408,10964,15,8,2022-05-05,
101409,10965,18,38,1996-02-27,2003-02-27
101410,10965,1,38,2003-02-27,2010-02-27
101411,10965,23,38,2010-02-27,2017-02-27
101412,10965,2,38,2017-02-27,
101413,10966,12,24,1998-09-24,2005-09-24
101414,10966,11,24,2005-09-24,2012-09-24
101415,10966,7,24,2012-09-24,2019-09-24
101416,10966,22,24,2019-09-24,
101417,10967,20,1,2008-04-14,2014-04-14
101418,10967,7,1,2014-04-14,2020-04-14
101419,10967,23,1,2020-04-14,
101420,10968,19,31,2024-11-26,
101421,10969,14,42,2026-02-25,
101422,10970,16,31,2007-08-28,2013-08-28
101423,10970,10,31,2013-08-28,2019-08-28
101424,10970,22,31,2019-08-28,
101425,10971,2,17,2017-08-17,2021-08-17
101426,10971,5,17,2021-08-17,
101427,10972,14,31,2014-07-15,2018-07-15
101428,10972,18,31,2018-07-15,2022-07-15
101429,10972,2,31,2022-07-15,
101430,10973,9,19,2023-07-19,
101431,10974,21,46,2019-09-24,2022-09-24
101432,10974,11,46,2022-09-24,
101433,10975,3,40,1987-10-20,1996-10-20
101434,10975,10,40,1996-10-20,2005-10-20
101435,10975,23,40,2005-10-20,2014-10-20
101436,10975,5,40,2014-10-20,
101437,10976,5,44,2012-05-02,2016-05-02
101438,10976,3,44,2016-05-02,2020-05-02
101439,10976,19,44,2020-05-02,
101440,10977,13,9,2017-03-20,2021-03-20
101441,10977,21,9,2021-03-20,
101442,10978,22,20,1996-04-26,2003-04-26
101443,10978,18,20,2003-04-26,2010-04-26
101444,10978,4,20,2010-04-26,2017-04-26
101445,10978,13,20,2017-04-26,
101446,10979,23,16,2013-06-24,2017-06-24
101447,10979,10,16,2017-06-24,2021-06-24
101448,10979,11,16,2021-06-24,
101449,10980,9,29,2015-07-09,2018-07-09
101450,10980,22,29,2018-07-09,2021-07-09
101451,10980,4,29,2021-07-09,
101452,10981,22,22,2023-12-10,
101453,10982,6,38,2019-03-12,2022-03-12
101454,10982,7,38,2022-03-12,
101455,10983,20,22,2025-09-17,
101456,10984,16,4,2013-03-24,2017-03-24
101457,10984,4,4,2017-03-24,2021-03-24
101458,10984,15,4,2021-03-24,
101459,10985,22,21,2003-06-11,2008-06-11
101460,10985,1,21,2008-06-11,2013-06-11
101461,10985,21,21,2013-06-11,2018-06-11
101462,10985,23,21,2018-06-11,
101463,10986,17,32,2014-10-28,2018-10-28
101464,10986,7,32,2018-10-28,2022-10-28
101465,10986,13,32,2022-10-28,
101466,10987,11,31,2002-09-15,2008-09-15
101467,10987,19,31,2008-09-15,2014-09-15
101468,10987,14,31,2014-09-15,2020-09-15
101469,10987,20,31,2020-09-15,
101470,10988,6,16,2008-01-19,2014-01-19
101471,10988,10,16,2014-01-19,2020-01-19
101472,10988,9,16,2020-01-19,
101473,10989,8,5,2010-11-24,2015-11-24
101474,10989,17,5,2015-11-24,2020-11-24
101475,10989,18,5,2020-11-24,
101476,10990,14,14,2008-04-19,2014-04-19
101477,10990,16,14,2014-04-19,2020-04-19
101478,10990,5,14,2020-04-19,
101479,10991,5,24,2019-05-21,2022-05-21
101480,10991,6,24,2022-05-21,
101481,10992,3,33,2018-01-23,2022-01-23
101482,10992,10,33,2022-01-23,
101483,10993,11,11,2022-04-10,
101484,10994,10,40,2023-06-19,
101485,10995,3,34,2009-05-07,2014-05-07
101486,10995,22,34,2014-05-07,2019-05-07
101487,10995,20,34,2019-05-07,
101488,10996,22,26,2021-03-11,2023-03-11
101489,10996,10,26,2023-03-11,
101490,10997,15,35,2007-08-18,2013-08-18
101491,10997,6,35,2013-08-18,2019-08-18
101492,10997,4,35,2019-08-18,
101493,10998,23,45,2013-11-25,2017-11-25
101494,10998,12,45,2017-11-25,2021-11-25
101495,10998,5,45,2021-11-25,
101496,10999,22,3,1993-05-13,2001-05-13
101497,10999,16,3,2001-05-13,2009-05-13
101498,10999,17,3,2009-05-13,2017-05-13
101499,10999,21,3,2017-05-13,
101500,11000,7,23,2004-04-16,2009-04-16
101501,11000,6,23,2009-04-16,2014-04-16
101502,11000,5,23,2014-04-16,2019-04-16
101503,11000,10,23,2019-04-16,
101504,11001,1,36,2018-03-07,2022-03-07
101505,11001,14,36,2022-03-07,
101506,11002,3,9,2022-12-22,
101507,11003,23,36,2018-01-03,2022-01-03
101508,11003,11,36,2022-01-03,
101509,11004,1,41,2024-07-05,
101510,11005,14,34,2016-01-13,2019-01-13
101511,11005,1,34,2019-01-13,2022-01-13
101512,11005,17,34,2022-01-13,
101513,11006,19,14,2025-06-14,
101514,11007,16,28,2022-06-12,
101515,11008,19,38,1998-07-01,2005-07-01
101516,11008,15,38,2005-07-01,2012-07-01
101517,11008,3,38,2012-07-01,2019-07-01
101518,11008,4,38,2019-07-01,
101519,11009,6,45,2007-10-26,2013-10-26
101520,11009,23,45,2013-10-26,2019-10-26
101521,11009,7,45,2019-10-26,
101522,11010,13,47,2023-03-16,
101523,11011,13,46,2022-05-04,
101524,11012,22,24,2015-04-24,2018-04-24
101525,11012,8,24,2018-04-24,2021-04-24
101526,11012,19,24,2021-04-24,
101527,11013,17,37,2023-06-03,
101528,11014,9,26,2018-09-10,2022-09-10
101529,11014,14,26,2022-09-10,
101530,11015,19,5,2019-07-12,2022-07-12
101531,11015,4,5,2022-07-12,
101532,11016,8,21,2006-03-24,2011-03-24
101533,11016,4,21,2011-03-24,2016-03-24
101534,11016,23,21,2016-03-24,2021-03-24
101535,11016,16,21,2021-03-24,
101536,11017,17,39,2001-09-15,2007-09-15
101537,11017,9,39,2007-09-15,2013-09-15
101538,11017,21,39,2013-09-15,2019-09-15
101539,11017,3,39,2019-09-15,
101540,11018,21,13,2015-10-16,2018-10-16
101541,11018,23,13,2018-10-16,2021-10-16
101542,11018,13,13,2021-10-16,
101543,11019,23,33,2025-04-01,
101544,11020,12,25,1997-08-13,2004-08-13
101545,11020,3,25,2004-08-13,2011-08-13
101546,11020,15,25,2011-08-13,2018-08-13
101547,11020,7,25,2018-08-13,
101548,11021,2,16,2013-01-17,2017-01-17
101549,11021,4,16,2017-01-17,2021-01-17
101550,11021,16,16,2021-01-17,
101551,11022,13,44,2018-06-06,2022-06-06
101552,11022,14,44,2022-06-06,
101553,11023,18,9,2026-03-21,
101554,11024,10,39,2011-11-20,2016-11-20
101555,11024,21,39,2016-11-20,2021-11-20
101556,11024,12,39,2021-11-20,
101557,11025,12,35,1997-08-25,2004-08-25
101558,11025,17,35,2004-08-25,2011-08-25
101559,11025,4,35,2011-08-25,2018-08-25
101560,11025,10,35,2018-08-25,
101561,11026,21,7,2026-04-09,
101562,11027,22,43,2025-12-16,
101563,11028,11,44,2016-12-25,2019-12-25
101564,11028,17,44,2019-12-25,2022-12-25
101565,11028,7,44,2022-12-25,
101566,11029,21,36,2021-01-28,2023-01-28
101567,11029,6,36,2023-01-28,
101568,11030,19,11,2013-06-11,2017-06-11
101569,11030,21,11,2017-06-11,2021-06-11
101570,11030,17,11,2021-06-11,
101571,11031,6,20,2008-05-14,2014-05-14
101572,11031,12,20,2014-05-14,2020-05-14
101573,11031,4,20,2020-05-14,
101574,11032,12,8,2024-08-17,
101575,11033,2,26,1992-09-21,2000-09-21
101576,11033,19,26,2000-09-21,2008-09-21
101577,11033,4,26,2008-09-21,2016-09-21
101578,11033,11,26,2016-09-21,
101579,11034,12,10,2019-08-28,2022-08-28
101580,11034,10,10,2022-08-28,
101581,11035,7,26,2023-04-05,
101582,11036,17,16,2016-02-20,2019-02-20
101583,11036,12,16,2019-02-20,2022-02-20
101584,11036,20,16,2022-02-20,
101585,11037,1,18,2002-09-22,2008-09-22
101586,11037,6,18,2008-09-22,2014-09-22
101587,11037,22,18,2014-09-22,2020-09-22
101588,11037,3,18,2020-09-22,
101589,11038,21,16,1997-08-10,2004-08-10
101590,11038,1,16,2004-08-10,2011-08-10
101591,11038,10,16,2011-08-10,2018-08-10
101592,11038,13,16,2018-08-10,
101593,11039,19,18,2025-01-20,
101594,11040,20,8,2023-01-14,
101595,11041,7,24,2013-06-21,2017-06-21
101596,11041,5,24,2017-06-21,2021-06-21
101597,11041,2,24,2021-06-21,
101598,11042,15,2,2021-06-06,2023-06-06
101599,11042,3,2,2023-06-06,
101600,11043,15,11,2008-12-19,2014-12-19
101601,11043,4,11,2014-12-19,2020-12-19
101602,11043,7,11,2020-12-19,
101603,11044,1,20,1998-09-27,2005-09-27
101604,11044,17,20,2005-09-27,2012-09-27
101605,11044,21,20,2012-09-27,2019-09-27
101606,11044,10,20,2019-09-27,
101607,11045,19,43,2016-08-16,2019-08-16
101608,11045,14,43,2019-08-16,2022-08-16
101609,11045,18,43,2022-08-16,
101610,11046,10,1,2025-12-04,
101611,11047,19,17,2025-06-24,
101612,11048,10,6,2024-02-21,
101613,11049,23,5,1993-04-18,2001-04-18
101614,11049,10,5,2001-04-18,2009-04-18
101615,11049,5,5,2009-04-18,2017-04-18
101616,11049,8,5,2017-04-18,
101617,11050,11,16,2026-03-11,
101618,11051,23,41,2026-02-05,
101619,11052,4,16,2021-04-14,2023-04-14
101620,11052,1,16,2023-04-14,
101621,11053,13,10,2018-09-21,2022-09-21
101622,11053,23,10,2022-09-21,
101623,11054,16,11,2022-05-28,
101624,11055,22,42,2021-04-06,2023-04-06
101625,11055,17,42,2023-04-06,
101626,11056,18,28,2026-07-09,
101627,11057,13,42,2023-04-22,
101628,11058,22,18,2015-04-02,2018-04-02
101629,11058,2,18,2018-04-02,2021-04-02
101630,11058,4,18,2021-04-02,
101631,11059,20,38,2009-11-03,2014-11-03
101632,11059,14,38,2014-11-03,2019-11-03
101633,11059,17,38,2019-11-03,
101634,11060,15,34,2020-07-11,2023-07-11
101635,11060,13,34,2023-07-11,
101636,11061,18,13,2016-08-01,2019-08-01
101637,11061,21,13,2019-08-01,2022-08-01
101638,11061,2,13,2022-08-01,
101639,11062,8,3,2021-04-18,2023-04-18
101640,11062,18,3,2023-04-18,
101641,11063,3,17,2009-02-27,2014-02-27
101642,11063,23,17,2014-02-27,2019-02-27
101643,11063,4,17,2019-02-27,
101644,11064,16,10,2025-06-20,
101645,11065,8,32,2020-07-10,2023-07-10
101646,11065,3,32,2023-07-10,
101647,11066,11,14,2020-03-28,2023-03-28
101648,11066,14,14,2023-03-28,
101649,11067,11,45,2026-03-13,
101650,11068,4,31,1995-07-27,2002-07-27
101651,11068,20,31,2002-07-27,2009-07-27
101652,11068,3,31,2009-07-27,2016-07-27
101653,11068,1,31,2016-07-27,
101654,11069,7,33,2024-12-26,
101655,11070,10,31,2024-08-26,
101656,11071,18,31,2013-12-21,2017-12-21
101657,11071,7,31,2017-12-21,2021-12-21
101658,11071,1,31,2021-12-21,
101659,11072,2,43,2021-09-19,2023-09-19
101660,11072,1,43,2023-09-19,
101661,11073,21,5,2024-01-03,
101662,11074,17,19,2004-07-05,2009-07-05
101663,11074,18,19,2009-07-05,2014-07-05
101664,11074,19,19,2014-07-05,2019-07-05
101665,11074,5,19,2019-07-05,
101666,11075,16,16,2018-05-03,2022-05-03
101667,11075,4,16,2022-05-03,
101668,11076,18,47,2009-07-21,2014-07-21
101669,11076,3,47,2014-07-21,2019-07-21
101670,11076,17,47,2019-07-21,
101671,11077,18,31,2005-07-15,2010-07-15
101672,11077,12,31,2010-07-15,2015-07-15
101673,11077,20,31,2015-07-15,2020-07-15
101674,11077,11,31,2020-07-15,
101675,11078,23,25,2024-11-25,
101676,11079,14,26,2015-06-11,2018-06-11
101677,11079,7,26,2018-06-11,2021-06-11
101678,11079,5,26,2021-06-11,
101679,11080,13,39,2013-11-07,2017-11-07
101680,11080,5,39,2017-11-07,2021-11-07
101681,11080,4,39,2021-11-07,
101682,11081,5,9,2013-09-24,2017-09-24
101683,11081,3,9,2017-09-24,2021-09-24
101684,11081,21,9,2021-09-24,
101685,11082,17,6,2019-04-26,2022-04-26
101686,11082,22,6,2022-04-26,
101687,11083,11,7,2024-05-24,
101688,11084,4,12,2018-10-15,2022-10-15
101689,11084,10,12,2022-10-15,
101690,11085,3,41,2010-05-13,2015-05-13
101691,11085,13,41,2015-05-13,2020-05-13
101692,11085,9,41,2020-05-13,
101693,11086,5,14,2021-02-12,2023-02-12
101694,11086,8,14,2023-02-12,
101695,11087,8,27,2007-06-04,2013-06-04
101696,11087,10,27,2013-06-04,2019-06-04
101697,11087,20,27,2019-06-04,
101698,11088,22,45,2022-07-16,
101699,11089,14,7,2015-10-10,2018-10-10
101700,11089,19,7,2018-10-10,2021-10-10
101701,11089,23,7,2021-10-10,
101702,11090,9,41,2019-12-14,2022-12-14
101703,11090,23,41,2022-12-14,
101704,11091,4,6,2021-08-24,2023-08-24
101705,11091,22,6,2023-08-24,
101706,11092,18,23,2025-08-18,
101707,11093,21,46,2022-02-22,
101708,11094,5,26,2022-12-24,
101709,11095,17,15,2026-05-24,
101710,11096,14,41,1999-10-25,2005-10-25
101711,11096,17,41,2005-10-25,2011-10-25
101712,11096,19,41,2011-10-25,2017-10-25
101713,11096,7,41,2017-10-25,
101714,11097,15,44,2025-01-17,
101715,11098,12,29,1999-10-06,2005-10-06
101716,11098,2,29,2005-10-06,2011-10-06
101717,11098,6,29,2011-10-06,2017-10-06
101718,11098,3,29,2017-10-06,
101719,11099,10,34,2023-09-02,
101720,11100,23,16,2009-06-03,2014-06-03
101721,11100,21,16,2014-06-03,2019-06-03
101722,11100,2,16,2019-06-03,
101723,11101,15,22,2020-08-14,2023-08-14
101724,11101,6,22,2023-08-14,
101725,11102,9,15,2014-03-18,2018-03-18
101726,11102,19,15,2018-03-18,2022-03-18
101727,11102,3,15,2022-03-18,
101728,11103,18,19,2018-11-24,2022-11-24
101729,11103,14,19,2022-11-24,
101730,11104,23,12,2023-11-21,
101731,11105,19,34,2014-10-14,2018-10-14
101732,11105,22,34,2018-10-14,2022-10-14
101733,11105,8,34,2022-10-14,
101734,11106,1,2,1995-06-17,2002-06-17
101735,11106,17,2,2002-06-17,2009-06-17
101736,11106,19,2,2009-06-17,2016-06-17
101737,11106,10,2,2016-06-17,
101738,11107,8,11,2023-03-24,
101739,11108,4,25,2018-11-11,2022-11-11
101740,11108,22,25,2022-11-11,
101741,11109,16,19,2004-08-24,2009-08-24
101742,11109,4,19,2009-08-24,2014-08-24
101743,11109,3,19,2014-08-24,2019-08-24
101744,11109,10,19,2019-08-24,
101745,11110,8,32,2012-02-28,2016-02-28
101746,11110,20,32,2016-02-28,2020-02-28
101747,11110,21,32,2020-02-28,
101748,11111,8,8,2002-09-26,2008-09-26
101749,11111,7,8,2008-09-26,2014-09-26
101750,11111,17,8,2014-09-26,2020-09-26
101751,11111,1,8,2020-09-26,
101752,11112,1,34,2015-04-07,2018-04-07
101753,11112,20,34,2018-04-07,2021-04-07
101754,11112,4,34,2021-04-07,
101755,11113,2,5,2014-11-10,2018-11-10
101756,11113,9,5,2018-11-10,2022-11-10
101757,11113,10,5,2022-11-10,
101758,11114,21,18,2022-09-04,
101759,11115,5,39,2016-02-04,2019-02-04
101760,11115,3,39,2019-02-04,2022-02-04
101761,11115,17,39,2022-02-04,
101762,11116,5,13,2024-07-11,
101763,11117,15,19,2020-08-20,2023-08-20
101764,11117,1,19,2023-08-20,
101765,11118,1,9,2013-01-26,2017-01-26
101766,11118,20,9,2017-01-26,2021-01-26
101767,11118,17,9,2021-01-26,
101768,11119,11,11,1999-04-15,2005-04-15
101769,11119,14,11,2005-04-15,2011-04-15
101770,11119,9,11,2011-04-15,2017-04-15
101771,11119,3,11,2017-04-15,
101772,11120,23,29,2000-06-21,2006-06-21
101773,11120,15,29,2006-06-21,2012-06-21
101774,11120,5,29,2012-06-21,2018-06-21
101775,11120,13,29,2018-06-21,
101776,11121,6,34,2025-01-03,
101777,11122,22,7,2017-01-04,2021-01-04
101778,11122,3,7,2021-01-04,
101779,11123,23,42,2025-10-24,
101780,11124,14,7,2022-07-05,
101781,11125,11,1,2024-10-06,
101782,11126,17,4,2000-11-22,2006-11-22
101783,11126,15,4,2006-11-22,2012-11-22
101784,11126,19,4,2012-11-22,2018-11-22
101785,11126,16,4,2018-11-22,
101786,11127,22,18,2019-05-08,2022-05-08
101787,11127,18,18,2022-05-08,
101788,11128,13,40,2025-08-01,
101789,11129,8,10,2025-08-02,
101790,11130,7,12,2021-05-15,2023-05-15
101791,11130,16,12,2023-05-15,
101792,11131,17,22,2023-09-15,
101793,11132,11,5,2023-01-11,
101794,11133,11,47,2015-06-19,2018-06-19
101795,11133,20,47,2018-06-19,2021-06-19
101796,11133,2,47,2021-06-19,
101797,11134,20,10,2025-07-11,
101798,11135,2,36,2003-03-19,2008-03-19
101799,11135,14,36,2008-03-19,2013-03-19
101800,11135,7,36,2013-03-19,2018-03-19
101801,11135,15,36,2018-03-19,
101802,11136,14,6,2026-02-27,
101803,11137,20,34,2011-06-15,2016-06-15
101804,11137,11,34,2016-06-15,2021-06-15
101805,11137,14,34,2021-06-15,
101806,11138,13,34,2002-05-17,2008-05-17
101807,11138,8,34,2008-05-17,2014-05-17
101808,11138,3,34,2014-05-17,2020-05-17
101809,11138,14,34,2020-05-17,
101810,11139,21,6,2017-10-22,2021-10-22
101811,11139,3,6,2021-10-22,
101812,11140,22,46,1991-02-13,1999-02-13
101813,11140,17,46,1999-02-13,2007-02-13
101814,11140,20,46,2007-02-13,2015-02-13
101815,11140,16,46,2015-02-13,
101816,11141,10,40,2021-10-26,2023-10-26
101817,11141,13,40,2023-10-26,
101818,11142,15,29,2015-08-25,2018-08-25
101819,11142,19,29,2018-08-25,2021-08-25
101820,11142,17,29,2021-08-25,
101821,11143,16,22,2019-07-16,2022-07-16
101822,11143,10,22,2022-07-16,
101823,11144,4,16,2012-07-10,2016-07-10
101824,11144,17,16,2016-07-10,2020-07-10
101825,11144,16,16,2020-07-10,
101826,11145,23,19,2025-03-14,
101827,11146,14,7,2022-01-04,
101828,11147,3,41,2023-02-22,
101829,11148,14,4,2022-07-26,
101830,11149,6,27,2017-01-05,2021-01-05
101831,11149,7,27,2021-01-05,
101832,11150,17,42,2004-03-15,2009-03-15
101833,11150,20,42,2009-03-15,2014-03-15
101834,11150,7,42,2014-03-15,2019-03-15
101835,11150,3,42,2019-03-15,
101836,11151,23,47,2025-04-25,
101837,11152,12,25,2013-12-14,2017-12-14
101838,11152,5,25,2017-12-14,2021-12-14
101839,11152,21,25,2021-12-14,
101840,11153,23,38,2026-06-02,
101841,11154,3,8,2025-12-25,
101842,11155,8,33,2022-10-15,
101843,11156,2,39,2010-01-25,2015-01-25
101844,11156,8,39,2015-01-25,2020-01-25
101845,11156,11,39,2020-01-25,
101846,11157,9,37,2018-03-18,2022-03-18
101847,11157,17,37,2022-03-18,
101848,11158,12,10,2022-09-24,
101849,11159,9,24,2025-07-14,
101850,11160,18,46,2024-10-28,
101851,11161,16,17,2023-11-21,
101852,11162,5,43,2024-10-28,
101853,11163,23,30,2014-05-06,2018-05-06
101854,11163,12,30,2018-05-06,2022-05-06
101855,11163,19,30,2022-05-06,
101856,11164,11,1,2017-12-01,2021-12-01
101857,11164,4,1,2021-12-01,
101858,11165,23,17,2005-05-07,2010-05-07
101859,11165,14,17,2010-05-07,2015-05-07
101860,11165,15,17,2015-05-07,2020-05-07
101861,11165,12,17,2020-05-07,
101862,11166,23,15,2022-01-05,
101863,11167,7,47,2025-04-24,
101864,11168,1,44,2016-05-09,2019-05-09
101865,11168,23,44,2019-05-09,2022-05-09
101866,11168,20,44,2022-05-09,
101867,11169,10,21,2021-04-18,2023-04-18
101868,11169,17,21,2023-04-18,
101869,11170,7,28,2003-07-06,2008-07-06
101870,11170,15,28,2008-07-06,2013-07-06
101871,11170,2,28,2013-07-06,2018-07-06
101872,11170,18,28,2018-07-06,
101873,11171,10,9,2018-09-11,2022-09-11
101874,11171,14,9,2022-09-11,
101875,11172,9,29,2022-01-10,
101876,11173,11,27,2010-10-26,2015-10-26
101877,11173,10,27,2015-10-26,2020-10-26
