"riwayat_pangkat_id","pegawai_id","pangkat_id","tanggal_mulai","tanggal_selesai"
28101,14523,4,2004-04-18,2009-04-18
28102,14523,5,2009-04-18,2014-04-18
28103,14523,6,2014-04-18,2019-04-18
28104,14523,7,2019-04-18,
28105,14524,1,2019-03-20,
28106,14525,1,2026-03-12,
28107,14526,7,2022-01-17,
28108,14527,9,2017-09-18,2021-09-18
28109,14527,10,2021-09-18,
28110,14528,4,2009-03-23,2014-03-23
28111,14528,5,2014-03-23,2019-03-23
28112,14528,6,2019-03-23,
28113,14529,6,2014-09-14,2018-09-14
28114,14529,7,2018-09-14,2022-09-14
28115,14529,8,2022-09-14,
28116,14530,6,2013-06-06,2017-06-06
28117,14530,7,2017-06-06,2021-06-06
28118,14530,8,2021-06-06,
28119,14531,3,2015-07-07,2018-07-07
28120,14531,4,2018-07-07,2021-07-07
28121,14531,5,2021-07-07,
28122,14532,8,2022-04-26,
28123,14533,2,2024-05-11,
28124,14534,2,1998-10-14,2005-10-14
28125,14534,3,2005-10-14,2012-10-14
28126,14534,4,2012-10-14,2019-10-14
28127,14534,5,2019-10-14,
28128,14535,1,2000-12-27,2013-12-27
28129,14535,2,2013-12-27,
28130,14536,1,1997-07-15,
28131,14537,2,2023-08-03,
28132,14538,7,2022-03-25,
28133,14539,6,2017-07-24,2021-07-24
28134,14539,7,2021-07-24,
28135,14540,2,2022-02-15,
28136,14541,6,2018-06-24,2022-06-24
28137,14541,7,2022-06-24,
28138,14542,6,2024-12-15,
28139,14543,2,2025-02-16,
28140,14544,1,2019-11-02,2022-11-02
28141,14544,2,2022-11-02,
28142,14545,2,2023-12-06,
28143,14546,7,2017-01-23,2021-01-23
28144,14546,8,2021-01-23,
28145,14547,2,2022-02-03,
28146,14548,8,2019-06-25,2022-06-25
28147,14548,9,2022-06-25,
28148,14549,2,2026-04-08,
28149,14550,9,2022-05-18,
28150,14551,1,2020-07-03,
28151,14552,6,2014-04-23,2018-04-23
28152,14552,7,2018-04-23,2022-04-23
28153,14552,8,2022-04-23,
28154,14553,6,2009-12-02,2014-12-02
28155,14553,7,2014-12-02,2019-12-02
28156,14553,8,2019-12-02,
28157,14554,5,2019-08-04,2022-08-04
28158,14554,6,2022-08-04,
28159,14555,2,2023-10-07,
28160,14556,1,1998-10-24,
28161,14557,9,2024-03-08,
28162,14558,5,2024-12-16,
28163,14559,1,2020-06-01,2023-06-01
28164,14559,2,2023-06-01,
28165,14560,1,2018-12-07,2022-12-07
28166,14560,2,2022-12-07,
28167,14561,6,2016-06-05,2019-06-05
28168,14561,7,2019-06-05,2022-06-05
28169,14561,8,2022-06-05,
28170,14562,2,2026-07-14,
28171,14563,9,2021-03-22,2023-03-22
28172,14563,10,2023-03-22,
28173,14564,1,2008-03-14,2017-03-14
28174,14564,2,2017-03-14,
28175,14565,6,2011-08-07,2016-08-07
28176,14565,7,2016-08-07,2021-08-07
28177,14565,8,2021-08-07,
28178,14566,1,2022-05-03,
28179,14567,6,2024-05-25,
28180,14568,1,1996-04-04,
28181,14569,6,2023-09-19,
28182,14570,1,2001-06-12,
28183,14571,5,2017-02-04,2021-02-04
28184,14571,6,2021-02-04,
28185,14572,5,2002-03-18,2008-03-18
28186,14572,6,2008-03-18,2014-03-18
28187,14572,7,2014-03-18,2020-03-18
28188,14572,8,2020-03-18,
28189,14573,1,2021-09-27,
28190,14574,5,2023-12-02,
28191,14575,1,2005-01-02,
28192,14576,1,2026-02-06,
28193,14577,4,2021-08-20,2023-08-20
28194,14577,5,2023-08-20,
28195,14578,2,2025-03-12,
28196,14579,7,2010-02-17,2015-02-17
28197,14579,8,2015-02-17,2020-02-17
28198,14579,9,2020-02-17,
28199,14580,1,2009-05-25,
28200,14581,9,2022-02-01,
28201,14582,4,2021-04-08,2023-04-08
28202,14582,5,2023-04-08,
28203,14583,1,2024-04-01,
28204,14584,1,2019-06-08,2022-06-08
28205,14584,2,2022-06-08,
28206,14585,2,1999-03-25,2005-03-25
28207,14585,3,2005-03-25,2011-03-25
28208,14585,4,2011-03-25,2017-03-25
28209,14585,5,2017-03-25,
28210,14586,4,1998-02-28,2005-02-28
28211,14586,5,2005-02-28,2012-02-28
28212,14586,6,2012-02-28,2019-02-28
28213,14586,7,2019-02-28,
28214,14587,4,2014-05-23,2018-05-23
28215,14587,5,2018-05-23,2022-05-23
28216,14587,6,2022-05-23,
28217,14588,6,2015-01-22,2018-01-22
28218,14588,7,2018-01-22,2021-01-22
28219,14588,8,2021-01-22,
28220,14589,5,2013-02-08,2017-02-08
28221,14589,6,2017-02-08,2021-02-08
28222,14589,7,2021-02-08,
28223,14590,6,2016-06-11,2019-06-11
28224,14590,7,2019-06-11,2022-06-11
28225,14590,8,2022-06-11,
28226,14591,6,2011-06-09,2016-06-09
28227,14591,7,2016-06-09,2021-06-09
28228,14591,8,2021-06-09,
28229,14592,1,2012-04-26,2019-04-26
28230,14592,2,2019-04-26,
28231,14593,2,2026-05-02,
28232,14594,1,1989-10-03,2007-10-03
28233,14594,2,2007-10-03,
28234,14595,2,2025-04-11,
28235,14596,2,2024-04-22,
28236,14597,2,2025-08-13,
28237,14598,1,2009-12-26,2017-12-26
28238,14598,2,2017-12-26,
28239,14599,2,2025-09-08,
28240,14600,3,1998-08-16,2005-08-16
28241,14600,4,2005-08-16,2012-08-16
28242,14600,5,2012-08-16,2019-08-16
28243,14600,6,2019-08-16,
28244,14601,7,2021-04-18,2023-04-18
28245,14601,8,2023-04-18,
28246,14602,1,2026-05-03,
28247,14603,9,2024-10-14,
28248,14604,3,2013-09-25,2017-09-25
28249,14604,4,2017-09-25,2021-09-25
28250,14604,5,2021-09-25,
28251,14605,5,2017-11-13,2021-11-13
28252,14605,6,2021-11-13,
28253,14606,8,2026-07-14,
28254,14607,9,2026-01-26,
28255,14608,2,2022-10-22,
28256,14609,10,2024-10-28,
28257,14610,4,2016-11-08,2019-11-08
28258,14610,5,2019-11-08,2022-11-08
28259,14610,6,2022-11-08,
28260,14611,8,2023-07-13,
28261,14612,1,2026-05-10,
28262,14613,8,2022-03-27,
28263,14614,1,2002-11-05,2014-11-05
28264,14614,2,2014-11-05,
28265,14615,6,2015-10-24,2018-10-24
28266,14615,7,2018-10-24,2021-10-24
28267,14615,8,2021-10-24,
28268,14616,8,2026-03-13,
28269,14617,1,1993-07-17,2009-07-17
28270,14617,2,2009-07-17,
28271,14618,2,2023-06-04,
28272,14619,5,2020-07-08,2023-07-08
28273,14619,6,2023-07-08,
28274,14620,8,2024-12-26,
28275,14621,1,1997-10-16,2011-10-16
28276,14621,2,2011-10-16,
28277,14622,9,2025-04-16,
28278,14623,2,2024-01-18,
28279,14624,3,2013-10-19,2017-10-19
28280,14624,4,2017-10-19,2021-10-19
28281,14624,5,2021-10-19,
28282,14625,1,2025-01-19,
28283,14626,3,2004-06-22,2009-06-22
28284,14626,4,2009-06-22,2014-06-22
28285,14626,5,2014-06-22,2019-06-22
28286,14626,6,2019-06-22,
28287,14627,1,2022-09-04,
28288,14628,1,1986-12-20,
28289,14629,1,2026-05-14,
28290,14630,1,2019-10-21,2022-10-21
28291,14630,2,2022-10-21,
28292,14631,6,2012-01-17,2016-01-17
28293,14631,7,2016-01-17,2020-01-17
28294,14631,8,2020-01-17,
28295,14632,2,2024-06-07,
28296,14633,3,2009-11-15,2014-11-15
28297,14633,4,2014-11-15,2019-11-15
28298,14633,5,2019-11-15,
28299,14634,7,2024-10-12,
28300,14635,6,2015-11-01,2018-11-01
28301,14635,7,2018-11-01,2021-11-01
28302,14635,8,2021-11-01,
28303,14636,6,2013-03-18,2017-03-18
28304,14636,7,2017-03-18,2021-03-18
28305,14636,8,2021-03-18,
28306,14637,1,2015-09-23,2020-09-23
28307,14637,2,2020-09-23,
28308,14638,5,2025-11-06,
28309,14639,1,2020-05-21,2023-05-21
28310,14639,2,2023-05-21,
28311,14640,5,2026-04-01,
28312,14641,8,2022-08-08,
28313,14642,10,2026-01-13,
28314,14643,5,2016-01-20,2019-01-20
28315,14643,6,2019-01-20,2022-01-20
28316,14643,7,2022-01-20,
28317,14644,4,2019-05-10,2022-05-10
28318,14644,5,2022-05-10,
28319,14645,6,2026-07-23,
28320,14646,3,2007-07-11,2013-07-11
28321,14646,4,2013-07-11,2019-07-11
28322,14646,5,2019-07-11,
28323,14647,1,1994-07-05,2010-07-05
28324,14647,2,2010-07-05,
28325,14648,1,2024-06-19,
28326,14649,3,2003-05-15,2008-05-15
28327,14649,4,2008-05-15,2013-05-15
28328,14649,5,2013-05-15,2018-05-15
28329,14649,6,2018-05-15,
28330,14650,1,2011-06-04,
28331,14651,8,2019-05-25,2022-05-25
28332,14651,9,2022-05-25,
28333,14652,6,2008-01-05,2014-01-05
28334,14652,7,2014-01-05,2020-01-05
28335,14652,8,2020-01-05,
28336,14653,7,2012-08-11,2016-08-11
28337,14653,8,2016-08-11,2020-08-11
28338,14653,9,2020-08-11,
28339,14654,8,2019-08-25,2022-08-25
28340,14654,9,2022-08-25,
28341,14655,7,2017-07-12,2021-07-12
28342,14655,8,2021-07-12,
28343,14656,6,2024-09-24,
28344,14657,6,2014-07-21,2018-07-21
28345,14657,7,2018-07-21,2022-07-21
28346,14657,8,2022-07-21,
28347,14658,3,1993-03-04,2001-03-04
28348,14658,4,2001-03-04,2009-03-04
28349,14658,5,2009-03-04,2017-03-04
28350,14658,6,2017-03-04,
28351,14659,3,2016-12-10,2019-12-10
28352,14659,4,2019-12-10,2022-12-10
28353,14659,5,2022-12-10,
28354,14660,10,2025-08-06,
28355,14661,8,2022-02-14,
28356,14662,7,2009-01-22,2014-01-22
28357,14662,8,2014-01-22,2019-01-22
28358,14662,9,2019-01-22,
28359,14663,3,2014-08-01,2018-08-01
28360,14663,4,2018-08-01,2022-08-01
28361,14663,5,2022-08-01,
28362,14664,1,1993-11-02,2009-11-02
28363,14664,2,2009-11-02,
28364,14665,1,2001-09-16,
28365,14666,1,2005-09-07,2015-09-07
28366,14666,2,2015-09-07,
28367,14667,7,2019-02-05,2022-02-05
28368,14667,8,2022-02-05,
28369,14668,6,2007-06-08,2013-06-08
28370,14668,7,2013-06-08,2019-06-08
28371,14668,8,2019-06-08,
28372,14669,1,2016-02-27,2021-02-27
28373,14669,2,2021-02-27,
28374,14670,2,2025-06-09,
28375,14671,8,2025-09-28,
28376,14672,6,2012-12-14,2016-12-14
28377,14672,7,2016-12-14,2020-12-14
28378,14672,8,2020-12-14,
28379,14673,6,2024-03-01,
28380,14674,6,2025-12-03,
28381,14675,1,2025-04-08,
28382,14676,6,2017-05-28,2021-05-28
28383,14676,7,2021-05-28,
28384,14677,2,2003-09-18,2008-09-18
28385,14677,3,2008-09-18,2013-09-18
28386,14677,4,2013-09-18,2018-09-18
28387,14677,5,2018-09-18,
28388,14678,8,2025-07-25,
28389,14679,1,2014-01-03,
28390,14680,1,1997-05-22,2011-05-22
28391,14680,2,2011-05-22,
28392,14681,7,2022-04-19,
28393,14682,1,1997-10-26,
28394,14683,7,2019-02-26,2022-02-26
28395,14683,8,2022-02-26,
28396,14684,1,2021-09-22,2023-09-22
28397,14684,2,2023-09-22,
28398,14685,8,2020-11-01,2023-11-01
28399,14685,9,2023-11-01,
28400,14686,1,1987-10-08,2006-10-08
28401,14686,2,2006-10-08,
28402,14687,1,1993-05-21,
28403,14688,8,2024-02-20,
28404,14689,7,2019-06-19,2022-06-19
28405,14689,8,2022-06-19,
28406,14690,3,2007-06-14,2013-06-14
28407,14690,4,2013-06-14,2019-06-14
28408,14690,5,2019-06-14,
28409,14691,1,2014-10-09,2020-10-09
28410,14691,2,2020-10-09,
28411,14692,1,2019-09-25,
28412,14693,1,2008-02-09,
28413,14694,1,2014-06-15,2020-06-15
28414,14694,2,2020-06-15,
28415,14695,3,2013-07-15,2017-07-15
28416,14695,4,2017-07-15,2021-07-15
28417,14695,5,2021-07-15,
28418,14696,2,2024-08-21,
28419,14697,5,2013-03-04,2017-03-04
28420,14697,6,2017-03-04,2021-03-04
28421,14697,7,2021-03-04,
28422,14698,7,2020-12-12,2023-12-12
28423,14698,8,2023-12-12,
28424,14699,7,2019-09-09,2022-09-09
28425,14699,8,2022-09-09,
28426,14700,1,2025-09-20,
28427,14701,8,2017-06-07,2021-06-07
28428,14701,9,2021-06-07,
28429,14702,7,2024-06-01,
28430,14703,9,2025-05-26,
28431,14704,1,2019-12-01,
28432,14705,3,2016-09-20,2019-09-20
28433,14705,4,2019-09-20,2022-09-20
28434,14705,5,2022-09-20,
28435,14706,2,2023-06-13,
28436,14707,7,2019-09-14,2022-09-14
28437,14707,8,2022-09-14,
28438,14708,1,2020-12-07,2023-12-07
28439,14708,2,2023-12-07,
28440,14709,9,2026-05-07,
28441,14710,8,2026-02-11,
28442,14711,4,2010-05-23,2015-05-23
28443,14711,5,2015-05-23,2020-05-23
28444,14711,6,2020-05-23,
28445,14712,1,1989-09-28,2007-09-28
28446,14712,2,2007-09-28,
28447,14713,8,2021-08-16,2023-08-16
28448,14713,9,2023-08-16,
28449,14714,1,2007-08-03,2016-08-03
28450,14714,2,2016-08-03,
28451,14715,4,2008-03-10,2014-03-10
28452,14715,5,2014-03-10,2020-03-10
28453,14715,6,2020-03-10,
28454,14716,2,2025-08-10,
28455,14717,6,2019-07-06,2022-07-06
28456,14717,7,2022-07-06,
28457,14718,5,2016-03-06,2019-03-06
28458,14718,6,2019-03-06,2022-03-06
28459,14718,7,2022-03-06,
28460,14719,1,1995-07-18,2010-07-18
28461,14719,2,2010-07-18,
28462,14720,10,2024-09-17,
28463,14721,1,2013-04-07,2019-04-07
28464,14721,2,2019-04-07,
28465,14722,1,2019-02-01,
28466,14723,4,2016-02-13,2019-02-13
28467,14723,5,2019-02-13,2022-02-13
28468,14723,6,2022-02-13,
28469,14724,2,2023-12-13,
28470,14725,2,2025-12-17,
28471,14726,8,2025-06-18,
28472,14727,1,1997-01-10,
28473,14728,6,2022-11-08,
28474,14729,1,2020-10-09,2023-10-09
28475,14729,2,2023-10-09,
28476,14730,7,2013-10-13,2017-10-13
28477,14730,8,2017-10-13,2021-10-13
28478,14730,9,2021-10-13,
28479,14731,9,2022-09-06,
28480,14732,4,2008-05-16,2014-05-16
28481,14732,5,2014-05-16,2020-05-16
28482,14732,6,2020-05-16,
28483,14733,4,2005-08-26,2010-08-26
28484,14733,5,2010-08-26,2015-08-26
28485,14733,6,2015-08-26,2020-08-26
28486,14733,7,2020-08-26,
28487,14734,2,2025-01-19,
28488,14735,6,2014-11-20,2018-11-20
28489,14735,7,2018-11-20,2022-11-20
28490,14735,8,2022-11-20,
28491,14736,1,2009-08-18,2017-08-18
28492,14736,2,2017-08-18,
28493,14737,5,2025-03-19,
28494,14738,4,2008-11-15,2014-11-15
28495,14738,5,2014-11-15,2020-11-15
28496,14738,6,2020-11-15,
28497,14739,5,2017-09-18,2021-09-18
28498,14739,6,2021-09-18,
28499,14740,4,2013-10-11,2017-10-11
28500,14740,5,2017-10-11,2021-10-11
28501,14740,6,2021-10-11,
28502,14741,1,1989-10-03,
28503,14742,6,2022-09-28,
28504,14743,1,2010-10-05,
28505,14744,2,2024-01-27,
28506,14745,6,2018-05-08,2022-05-08
28507,14745,7,2022-05-08,
28508,14746,1,1999-08-10,
28509,14747,1,2002-04-03,
28510,14748,1,2016-02-18,2021-02-18
28511,14748,2,2021-02-18,
28512,14749,1,2018-04-18,2022-04-18
28513,14749,2,2022-04-18,
28514,14750,3,2011-01-01,2016-01-01
28515,14750,4,2016-01-01,2021-01-01
28516,14750,5,2021-01-01,
28517,14751,8,2025-06-03,
28518,14752,8,2025-02-03,
28519,14753,2,2023-08-05,
28520,14754,4,2004-01-10,2009-01-10
28521,14754,5,2009-01-10,2014-01-10
28522,14754,6,2014-01-10,2019-01-10
28523,14754,7,2019-01-10,
28524,14755,8,2024-11-27,
28525,14756,1,2006-03-09,
28526,14757,4,2020-04-21,2023-04-21
28527,14757,5,2023-04-21,
28528,14758,6,2022-04-09,
28529,14759,8,2022-07-21,
28530,14760,4,2021-08-02,2023-08-02
28531,14760,5,2023-08-02,
28532,14761,3,2004-03-04,2009-03-04
28533,14761,4,2009-03-04,2014-03-04
28534,14761,5,2014-03-04,2019-03-04
28535,14761,6,2019-03-04,
28536,14762,1,2017-07-07,
28537,14763,5,2025-01-27,
28538,14764,1,2007-10-27,
28539,14765,5,2024-09-11,
28540,14766,1,2015-10-11,2020-10-11
28541,14766,2,2020-10-11,
28542,14767,1,2016-04-19,2021-04-19
28543,14767,2,2021-04-19,
28544,14768,5,2022-10-01,
28545,14769,5,2026-02-12,
28546,14770,7,2019-12-08,2022-12-08
28547,14770,8,2022-12-08,
28548,14771,8,2022-12-06,
28549,14772,2,2024-05-10,
28550,14773,7,2023-05-07,
28551,14774,6,2026-06-10,
28552,14775,1,2023-01-14,
28553,14776,5,2008-08-03,2014-08-03
28554,14776,6,2014-08-03,2020-08-03
28555,14776,7,2020-08-03,
28556,14777,6,2010-10-25,2015-10-25
28557,14777,7,2015-10-25,2020-10-25
28558,14777,8,2020-10-25,
28559,14778,1,2019-09-16,2022-09-16
28560,14778,2,2022-09-16,
28561,14779,1,2020-12-18,2023-12-18
28562,14779,2,2023-12-18,
28563,14780,9,2025-02-23,
28564,14781,1,2010-11-05,
28565,14782,1,2009-01-02,2017-01-02
28566,14782,2,2017-01-02,
28567,14783,6,2019-07-10,2022-07-10
28568,14783,7,2022-07-10,
28569,14784,5,2008-09-13,2014-09-13
28570,14784,6,2014-09-13,2020-09-13
28571,14784,7,2020-09-13,
28572,14785,3,2012-06-23,2016-06-23
28573,14785,4,2016-06-23,2020-06-23
28574,14785,5,2020-06-23,
28575,14786,9,2026-02-08,
28576,14787,1,1999-09-21,
28577,14788,2,2022-08-23,
28578,14789,6,2015-07-14,2018-07-14
28579,14789,7,2018-07-14,2021-07-14
28580,14789,8,2021-07-14,
28581,14790,9,2025-04-27,
28582,14791,7,2022-02-03,
28583,14792,1,2018-09-26,
28584,14793,3,2016-10-11,2019-10-11
28585,14793,4,2019-10-11,2022-10-11
28586,14793,5,2022-10-11,
28587,14794,1,2024-03-10,
28588,14795,10,2024-05-09,
28589,14796,8,2019-08-15,2022-08-15
28590,14796,9,2022-08-15,
28591,14797,1,2024-01-26,
28592,14798,6,2023-06-21,
28593,14799,4,2011-09-17,2016-09-17
28594,14799,5,2016-09-17,2021-09-17
28595,14799,6,2021-09-17,
28596,14800,1,2020-09-24,2023-09-24
28597,14800,2,2023-09-24,
28598,14801,1,2015-10-24,
28599,14802,5,2008-02-03,2014-02-03
28600,14802,6,2014-02-03,2020-02-03
28601,14802,7,2020-02-03,
28602,14803,2,2022-02-15,
28603,14804,1,2000-08-17,2013-08-17
28604,14804,2,2013-08-17,
28605,14805,1,2020-08-02,2023-08-02
28606,14805,2,2023-08-02,
28607,14806,1,2025-11-05,
28608,14807,6,2022-06-09,
28609,14808,1,2010-12-06,
28610,14809,2,2025-08-24,
28611,14810,6,2021-03-20,2023-03-20
28612,14810,7,2023-03-20,
28613,14811,1,2019-11-27,
28614,14812,1,2019-01-09,2022-01-09
28615,14812,2,2022-01-09,
28616,14813,5,2010-03-02,2015-03-02
28617,14813,6,2015-03-02,2020-03-02
28618,14813,7,2020-03-02,
28619,14814,6,2025-07-04,
28620,14815,3,2008-06-20,2014-06-20
28621,14815,4,2014-06-20,2020-06-20
28622,14815,5,2020-06-20,
28623,14816,6,2024-03-10,
28624,14817,6,2015-01-10,2018-01-10
28625,14817,7,2018-01-10,2021-01-10
28626,14817,8,2021-01-10,
28627,14818,6,2012-04-09,2016-04-09
28628,14818,7,2016-04-09,2020-04-09
28629,14818,8,2020-04-09,
28630,14819,1,2002-11-05,2014-11-05
28631,14819,2,2014-11-05,
28632,14820,6,2016-11-09,2019-11-09
28633,14820,7,2019-11-09,2022-11-09
28634,14820,8,2022-11-09,
28635,14821,10,2025-05-09,
28636,14822,8,2026-06-13,
28637,14823,1,2026-03-04,
28638,14824,1,1997-07-24,2011-07-24
28639,14824,2,2011-07-24,
28640,14825,1,1998-05-03,2012-05-03
28641,14825,2,2012-05-03,
28642,14826,1,2000-04-20,2013-04-20
28643,14826,2,2013-04-20,
28644,14827,9,2025-07-22,
28645,14828,5,2012-02-10,2016-02-10
28646,14828,6,2016-02-10,2020-02-10
28647,14828,7,2020-02-10,
28648,14829,4,2012-01-04,2016-01-04
28649,14829,5,2016-01-04,2020-01-04
28650,14829,6,2020-01-04,
28651,14830,1,1991-03-15,2008-03-15
28652,14830,2,2008-03-15,
28653,14831,4,2008-08-21,2014-08-21
28654,14831,5,2014-08-21,2020-08-21
28655,14831,6,2020-08-21,
28656,14832,6,2013-10-10,2017-10-10
28657,14832,7,2017-10-10,2021-10-10
28658,14832,8,2021-10-10,
28659,14833,1,2007-01-24,2016-01-24
28660,14833,2,2016-01-24,
28661,14834,2,2023-05-17,
28662,14835,3,2011-01-28,2016-01-28
28663,14835,4,2016-01-28,2021-01-28
28664,14835,5,2021-01-28,
28665,14836,5,2024-02-20,
28666,14837,6,2021-02-19,2023-02-19
28667,14837,7,2023-02-19,
28668,14838,1,2023-02-25,
28669,14839,1,1987-07-07,
28670,14840,2,2025-03-21,
28671,14841,8,2022-10-26,
28672,14842,6,2018-09-25,2022-09-25
28673,14842,7,2022-09-25,
28674,14843,5,2020-09-06,2023-09-06
28675,14843,6,2023-09-06,
28676,14844,1,2021-05-19,2023-05-19
28677,14844,2,2023-05-19,
28678,14845,3,1991-02-05,1999-02-05
28679,14845,4,1999-02-05,2007-02-05
28680,14845,5,2007-02-05,2015-02-05
28681,14845,6,2015-02-05,
28682,14846,7,2015-06-01,2018-06-01
28683,14846,8,2018-06-01,2021-06-01
28684,14846,9,2021-06-01,
28685,14847,3,2002-01-19,2008-01-19
28686,14847,4,2008-01-19,2014-01-19
28687,14847,5,2014-01-19,2020-01-19
28688,14847,6,2020-01-19,
28689,14848,5,2025-01-15,
28690,14849,7,2018-02-08,2022-02-08
28691,14849,8,2022-02-08,
28692,14850,8,2016-02-03,2019-02-03
28693,14850,9,2019-02-03,2022-02-03
28694,14850,10,2022-02-03,
28695,14851,1,2023-07-13,
28696,14852,5,2022-11-07,
28697,14853,9,2025-04-02,
28698,14854,6,2018-10-12,2022-10-12
28699,14854,7,2022-10-12,
28700,14855,2,2025-03-27,
28701,14856,8,2026-03-16,
28702,14857,1,2016-12-15,2021-12-15
28703,14857,2,2021-12-15,
28704,14858,9,2026-04-22,
28705,14859,5,2017-04-03,2021-04-03
28706,14859,6,2021-04-03,
28707,14860,8,2017-04-26,2021-04-26
28708,14860,9,2021-04-26,
28709,14861,5,2023-12-26,
28710,14862,4,2011-12-01,2016-12-01
28711,14862,5,2016-12-01,2021-12-01
28712,14862,6,2021-12-01,
28713,14863,1,2001-05-02,2013-05-02
28714,14863,2,2013-05-02,
28715,14864,4,2015-04-02,2018-04-02
28716,14864,5,2018-04-02,2021-04-02
28717,14864,6,2021-04-02,
28718,14865,8,2018-10-11,2022-10-11
28719,14865,9,2022-10-11,
28720,14866,4,2018-09-04,2022-09-04
28721,14866,5,2022-09-04,
28722,14867,4,2001-01-08,2007-01-08
28723,14867,5,2007-01-08,2013-01-08
28724,14867,6,2013-01-08,2019-01-08
28725,14867,7,2019-01-08,
28726,14868,1,1998-05-22,2012-05-22
28727,14868,2,2012-05-22,
28728,14869,3,2006-03-06,2011-03-06
28729,14869,4,2011-03-06,2016-03-06
28730,14869,5,2016-03-06,2021-03-06
28731,14869,6,2021-03-06,
28732,14870,1,2012-02-25,
28733,14871,1,2026-01-13,
28734,14872,8,2017-06-21,2021-06-21
28735,14872,9,2021-06-21,
28736,14873,9,2020-04-07,2023-04-07
28737,14873,10,2023-04-07,
28738,14874,6,2023-01-02,
28739,14917,1,2021-01-10,
28740,14875,4,2001-01-27,2007-01-27
28741,14875,5,2007-01-27,2013-01-27
28742,14875,6,2013-01-27,2019-01-27
28743,14875,7,2019-01-27,
28744,14876,1,2018-05-01,
28745,14877,2,2025-08-20,
28746,14878,1,2004-05-14,2015-05-14
28747,14878,2,2015-05-14,
28748,14879,1,2026-01-14,
28749,14880,4,2007-09-17,2013-09-17
28750,14880,5,2013-09-17,2019-09-17
28751,14880,6,2019-09-17,
28752,14881,4,2015-01-21,2018-01-21
28753,14881,5,2018-01-21,2021-01-21
28754,14881,6,2021-01-21,
28755,14882,6,2014-10-18,2018-10-18
28756,14882,7,2018-10-18,2022-10-18
28757,14882,8,2022-10-18,
28758,14883,2,2002-07-10,2008-07-10
28759,14883,3,2008-07-10,2014-07-10
28760,14883,4,2014-07-10,2020-07-10
28761,14883,5,2020-07-10,
28762,14884,6,2010-09-23,2015-09-23
28763,14884,7,2015-09-23,2020-09-23
28764,14884,8,2020-09-23,
28765,14885,2,1991-11-03,1999-11-03
28766,14885,3,1999-11-03,2007-11-03
28767,14885,4,2007-11-03,2015-11-03
28768,14885,5,2015-11-03,
28769,14886,7,2018-02-22,2022-02-22
28770,14886,8,2022-02-22,
28771,14887,6,2023-12-01,
28772,14888,9,2024-08-05,
28773,14889,6,2014-02-18,2018-02-18
28774,14889,7,2018-02-18,2022-02-18
28775,14889,8,2022-02-18,
28776,14890,4,2008-01-01,2014-01-01
28777,14890,5,2014-01-01,2020-01-01
28778,14890,6,2020-01-01,
28779,14891,6,2017-05-05,2021-05-05
28780,14891,7,2021-05-05,
28781,14892,5,2018-11-27,2022-11-27
28782,14892,6,2022-11-27,
28783,14893,7,2024-08-17,
28784,14894,8,2024-07-05,
28785,14895,1,2021-03-10,
28786,14896,8,2024-02-17,
28787,14897,2,2025-11-15,
28788,14898,4,2021-04-26,2023-04-26
28789,14898,5,2023-04-26,
28790,14899,2,2022-10-16,
28791,14900,4,2008-09-06,2014-09-06
28792,14900,5,2014-09-06,2020-09-06
28793,14900,6,2020-09-06,
28794,14901,8,2022-09-18,
28795,14902,9,2019-05-15,2022-05-15
28796,14902,10,2022-05-15,
28797,14903,7,2015-08-20,2018-08-20
28798,14903,8,2018-08-20,2021-08-20
28799,14903,9,2021-08-20,
28800,14904,1,2023-04-08,
28801,14905,5,1997-03-23,2004-03-23
28802,14905,6,2004-03-23,2011-03-23
28803,14905,7,2011-03-23,2018-03-23
28804,14905,8,2018-03-23,
28805,14906,5,2014-01-03,2018-01-03
28806,14906,6,2018-01-03,2022-01-03
28807,14906,7,2022-01-03,
28808,14907,5,2008-03-18,2014-03-18
28809,14907,6,2014-03-18,2020-03-18
28810,14907,7,2020-03-18,
28811,14908,2,2022-06-11,
28812,14909,5,2003-02-15,2008-02-15
28813,14909,6,2008-02-15,2013-02-15
28814,14909,7,2013-02-15,2018-02-15
28815,14909,8,2018-02-15,
28816,14910,5,2019-12-09,2022-12-09
28817,14910,6,2022-12-09,
28818,14911,6,2021-10-17,2023-10-17
28819,14911,7,2023-10-17,
28820,14912,7,2019-03-20,2022-03-20
28821,14912,8,2022-03-20,
28822,14913,6,2007-10-23,2013-10-23
28823,14913,7,2013-10-23,2019-10-23
28824,14913,8,2019-10-23,
28825,14914,6,2023-06-23,
28826,14915,6,2024-10-25,
28827,14916,7,2021-10-13,2023-10-13
28828,14916,8,2023-10-13,
